"","name","label"
"174","ob127_12","age first diagnosed -depression"
"175","ob128_12","age first diagnosed-dk-depression"
"176","ob129_12","age stop having -depression"
"177","ob127_13","age first diagnosed-drug probs"
"178","ob128_13","age first diagnosed-dk-drug probs"
"179","ob129_13","age stop having-drug probs"
"180","ob127_14","age first diagnosed -psych probs"
"181","ob128_14","age first diagnosed-dk-psych probs"
"182","ob129_14","age stop having -psych probs"
"183","ob020","rate family financial situation - ses"
"184","ob021","move due to financial difficulty"
"185","ob022","family get financial help in childhood"
"186","ob023","father unemployed during childhood"
"187","ob024m","father usual occupation-masked"
"188","ob025","live with grandparents during childhood"
"189","ob078","live w/ mother 6 months or more as adult"
"190","ob079","did move help you- your mother- or both"
"191","ob080","sibs live w/ moth 6 mo or more as adult"
"192","ob081","move made to help mother-siblings-both"
"193","ob026","father education- highest grade"
"194","ob027","mother education- highest grade"
"195","ob088","mother work during childhood"
"196","ob028","r hispanic/latino"
"197","ob029m1m","type hispanic - masked -1"
"198","ob029m2m","type hispanic - masked -2"
"199","ob089m1m","r race - multiple response -1 masked"
"200","ob089m2m","r race - multiple response -2 masked"
"201","ob089m3m","r race - multiple response -3 masked"
"202","ob091m","r race - primary - masked"
"203","ob033","number children ever"
"204","ob034","number living children"
"205","ob035","r served in military"
"206","ob036","year military begin"
"207","ob037","year military end"
"208","ob038","military related disability"
"209","ob095","military service-confirm"
"210","ob096","military rank when left"
"211","ob097","ever fire weapon"
"212","ob039","year moved to main residence"
"213","ob040","month moved to main residence"
"214","ob041m1","reasons for move-1"
"215","ob041m2","reasons for move-2"
"216","ob047m","st/country r lived during school-masked"
"217","ob049","lived rural area during school"
"218","ob050","r religious preference"
"219","ob052m","denomination- masked"
"220","ob082","how often attend religious serv"
"221","ob054","english usually spoken in home"
"222","ob055","new marriage since previous wave"
"223","ob056","between wave marriage start-month"
"224","ob057","between wave marriage start-year"
"225","ob058","divorce/widow since previous wave"
"226","ob059","between wave divorce/widow-month"
"227","ob060","between wave divorce/widow-year"
"228","ob061","marital status if unmarried"
"229","ob065","number of marriages"
"230","ob066_1","first marriage year began"
"231","ob067_1","first marriage month began"
"232","ob068_1","first marriage end divorce/widow"
"233","ob070_1","first marriage-years marriage"
"234","ob066_2","second marriage year began"
"235","ob067_2","second marriage month began"
"236","ob068_2","second marriage end divorce/widow"
"237","ob070_2","second marriage-years marriage"
"238","ob066_3","third marriage year began"
"239","ob067_3","third marriage month began"
"240","ob068_3","third marriage end divorce/widow"
"241","ob070_3","third marriage-years marriage"
"242","ob066_4","fourth marriage year began"
"243","ob067_4","fourth marriage month began"
"244","ob068_4","fourth marriage end divorce/widow"
"245","ob070_4","fourth marriage-years married"
"246","ob063","marital status assigned"
"247","ob076","assist section b-demographics"
"248","oc231","offset 2002 interval 2"
"249","oc234","offset 1996 interval 2"
"250","oc235","offset 2006 interval 3"
"251","oc239","offset 2008 interval 2"
"252","oc248","offset 2010 interval 2"
"253","oc185","different reporter from prev iw"
"254","oc001","rate health"
"255","oc002","compare health to previous wave"
"256","oc005","high blood pressure"
"257","oc006","blood pressure medication"
"258","oc010","diabetes"
"259","oc214","year diabetes first diagnosed"
"260","oc011","swallowed medication for diabetes"
"261","oc012","taking insulin - diabetes"
"262","oc236","doc recommend insulin - diabetes"
"263","oc018","cancer of any kind excluding skin"
"264","oc019","r seen doc concerning cancer"
"265","oc020","past cancer treated"
"266","oc232u1","branchpoint for c232y"
"267","oc021m1","cancer treatment-type- 1"
"268","oc021m2","cancer treatment-type- 2"
"269","oc021m3","cancer treatment-type- 3"
"270","oc021m4","cancer treatment-type- 4"
"271","oc021m5","cancer treatment-type -5"
"272","oc021m6","cancer treatment-type -6"
"273","oc021m7","cancer treatment-type -7"
"274","oc023","cancer better/worse/same now"
"275","oc024","new cancer excluding skin"
"276","oc028","year recent cancer"
"277","oc029","month recent cancer"
"278","oc030","lung disease"
"279","oc031","lung disease better/worse/same"
"280","oc032","lung medication"
"281","oc033","lung oxygen"
"282","oc034","lung respiratory therapy"
"283","oc036","heart condition"
"284","oc037","heart medication"
"285","oc038","has r seen heart doctor"
"286","oc039","heart better/worse/same"
"287","oc257","ever had heart attack"
"288","oc258","year first had heart attack"
"289","oc259","month first had heart attack"
"290","oc274","had other heart attacks"
"291","oc275","number of other heart attacks"
"292","oc276","year of most recent heart attack"
"293","oc277","month of most recent heart attack"
"294","oc040","heart attack"
"295","oc041","r seen doctor for heart attack"
"296","oc042","heart attack medication"
"297","oc043","yr recent heart attack"
"298","oc044","mo recent heart attack"
"299","oc260","ever had angina"
"300","oc261","year had first angina"
"301","oc045","angina"
"302","oc046","angina medication"
"303","oc263","ever had heart failure"
"304","oc264","year first had heart failure"
"305","oc048","congestive heart failure"
"306","oc049","hospitalized due to heart failure"
"307","oc050","congestive heart failure medication"
"308","oc266","ever had abnormal heart rhythm"
"309","oc267","year first had abnormal heart rhythm"
"310","oc269","recent report abnormal heart rhythm"
"311","oc282","heart rhythm medication"
"312","oc270m1","type heart disease - 1"
"313","oc051","heart treatment"
"314","oc052","heart surgery"
"315","oc053","stroke"
"316","oc054","r seen doctor for stroke"
"317","oc055","stroke problems"
"318","oc060","stroke medication"
"319","oc061","stroke therapy"
"320","oc062","another stroke since previous wave"
"321","oc064","most recent stroke-year"
"322","oc063","most recent stroke-month"
"323","oc065","emotional/psychiatric problems"
"324","oc271","ever had depression"
"325","oc067","psychiatric treatment"
"326","oc272","ever had alzheimers"
"327","oc273","ever had dementia"
"328","oc210","prescription for memory problem"
"329","oc070","arthritis"
"330","oc071","arthritis better/worse/same"
"331","oc076","arthritis joint replace"
"332","oc218","arthritis joint replace- type"
"333","oc077m1","which joint- 1"
"334","oc077m2","which joint- 2"
"335","oc077m3","which joint- 3"
"336","oc077m4","which joint- 4"
"337","oc077m5","which joint- 5"
"338","oc219","arthritis type- osteoarthritis"
"339","oc220","arthritis type- rheumatoid"
"340","oc221","arthritis type- gout/lupus"
"341","oc222","arthritis type- related to injury"
"342","oc240","has had shingles"
"343","oc246","shingles vaccine"
"344","oc283","shingles vaccine"
"345","oc280","has osteoporosis"
"346","oc281","had bone density test for osteoporosis"
"347","oc079","fallen in past two years"
"348","oc080","number times fallen"
"349","oc081","injury due to fall"
"350","oc082","broken hip"
"351","oc087","incontinence"
"352","oc088","incontinence # days"
"353","oc089","incontinence 5 days dk-1"
"354","oc090","incontinence 15 days dk-2"
"355","oc095","rate eyesight"
"356","oc096","rate distal vision"
"357","oc097","rate near vision"
"358","oc098","cataract surgery"
"359","oc099","cataract surgery on one or both eyes"
"360","oc100","cataract implant lens"
"361","oc101","glaucoma"
"362","oc237","lost permanent teeth"
"363","oc102","wear hearing aid"
"364","oc103","rate hearing"
"365","oc083","trouble falling asleep"
"366","oc084","trouble waking up during night"
"367","oc085","trouble waking up too early"
"368","oc086","feel rested in morning"
"369","oc232u2","medications to sleep"
"370","oc233","medications recommended by doctor"
"371","oc104","troubled with pain"
"372","oc105","degree pain most of time"
"373","oc106","does pain limit activities"
"374","oc107","other medical conditions"
"375","oc108m1m","other medical conditions-sp-masked-1"
"376","oc278","had pneumonia vaccination"
"377","oc109","preventative flu shot since prev wave"
"378","oc110","cholesterol test since prev wave"
"379","oc112","mammogram/xray of breast since prev wave"
"380","oc113","pap smear since prev wave"
"381","oc249","had hysterectomy"
"382","oc250","how old hysterectomy"
"383","oc251","hysterectomy after last menstrual period"
"384","oc252","menopause stage"
"385","oc253","how old finished menopause"
"386","oc253a","year finished menopause"
"387","oc254","older than 50"
"388","oc255","older than 45"
"389","oc256","older than 55"
"390","oc114","prostate exam since prev wave"
"391","oc279","colonoscopy since prev wave"
"392","oc223","how often vigorous activity"
"393","oc224","how often moderate activity"
"394","oc225","how often mild activity"
"395","oc116","ever smoke"
"396","oc117","smoke cigarettes now"
"397","oc118","num cigarettes smoked per day"
"398","oc119","num packs smoked per day"
"399","oc120","age start smoking"
"400","oc121","yr started smoking"
"401","oc122","yrs ago started smoking"
"402","oc123","num cigs per day-  when smoked most"
"403","oc124","num packs per day- when smoked most"
"404","oc125","yrs ago stop smoking"
"405","oc126","yr stop smoking"
"406","oc127","age stop smoking"
"407","oc128","ever drink alcohol"
"408","oc129","number days per week- drink alcohol"
"409","oc130","number drinks- per day"
"410","oc131","binge drinking"
"411","oc134","had 12+ drinks of alcohol over entire life"
"412","oc135","r felt need to cut down drinking"
"413","oc136","felt annoyed by criticism about drinking"
"414","oc137","guilt over drinking"
"415","oc138","ever drink in the morning"
"416","oc139","weight in pounds"
"417","oc140","weight gain/loss 10 lbs. since prev wave"
"418","oc226","most ever weigh- pounds"
"419","oc228","most ever weigh- what age"
"420","oc228a","most ever weigh- what year"
"421","oc141","height feet"
"422","oc142","height inches"
"423","oc143","swelling feet/ankles"
"424","oc144","shortness of breath"
"425","oc145","ever been dizzy"
"426","oc146","back pain or problems"
"427","oc147","persistent headache"
"428","oc148","severe fatigue"
"429","oc149","persistent cough/wheeze/phlegm"
"430","oc229","days in bed"
"431","oc150","felt depressed in past yr"
"432","oc151","depressed what portion of day"
"433","oc152","depressed every day"
"434","oc153","loss of interest"
"435","oc154","feeling tired"
"436","oc155","lose appetite"
"437","oc156","appetite increase"
"438","oc157","trouble fall asleep"
"439","oc158","freq of trouble falling asleep"
"440","oc159","trouble concentrating"
"441","oc160","feeling down on yourself"
"442","oc161","thoughts about death"
"443","oc162","checkpoint depression"
"444","oc163","depressed review weeks"
"445","oc164","depressed review mos"
"446","oc165","depressed review entire year"
"447","oc166","most recent mo- sad/depressed"
"448","oc167","lose interest- cidi"
"449","oc168","lose interest often- cidi"
"450","oc169","lose interest dysfunction- cidi"
"451","oc170","feeling tired- cidi"
"452","oc171","lost appetite- cidi"
"453","oc172","appetite increase- cidi"
"454","oc173","trouble falling asleep- cidi"
"455","oc174","frequency of sleep trouble- cidi"
"456","oc175","trouble concentrate- cidi"
"457","oc176","feeling down on oneself- cidi"
"458","oc177","interest in death- cidi"
"459","oc178","review checkpoint- section c"
"460","oc179","review loss of interest-weeks"
"461","oc180","review loss of interest-months"
"462","oc181","review loss of interest-entire year"
"463","oc182","review loss of interest- most recent mo"
"464","oc183","assist section c - health"
"465","od190","altwave flag for d159 and d178 sequences"
"466","od290","altwave flag for number series"
"467","od101","rate memory"
"468","od102","rate memory past"
"469","od103","words preamble"
"470","od104","d104 word list assignment"
"471","od182m1","word recall immediate - 1"
"472","od182m2","word recall immediate - 2"
"473","od182m3","word recall immediate - 3"
"474","od182m4","word recall immediate - 4"
"475","od182m5","word recall immediate - 5"
"476","od182m6","word recall immediate - 6"
"477","od182m7","word recall immediate - 7"
"478","od182m8","word recall immediate - 8"
"479","od182m9","word recall immediate - 9"
"480","od182m10","word recall immediate - 10"
"481","od182m11","word recall immediate - 11"
"482","od182m12","word recall immediate - 12"
"483","od182m13","word recall immediate - 13"
"484","od182m14","word recall immediate - 14"
"485","od174","number good - immediate"
"486","od175","number wrong - immediate"
"487","od176","number forgotten - immediate"
"488","od177","none remembered - immediate - flag"
"489","od108m1","d108m iwer checkpoint -1"
"490","od108m2","d108m iwer checkpoint -2"
"491","od108m3","d108m iwer checkpoint -3"
"492","od108m4","d108m iwer checkpoint"
"493","od110","feeling depressed w/in prev wk"
"494","od111","felt activities were efforts"
"495","od112","was sleep restless w/in prev wk"
"496","od113","was r happy w/in prev wk"
"497","od114","loneliness felt w/in prev wk"
"498","od115","enjoyed life w/in prev wk"
"499","od116","felt sad w/in prev wk"
"500","od117","felt unmotivated w/in prev wk"
"501","od120","count 20 - first try"
"502","od122","intro-end 1st try cnt backwards"
"503","od124","iwer check 20-1st try"
"504","od125","intro count backwards 2nd try"
"505","od127","intro end cnt backwards 2nd try"
"506","od129","iwer check 20- second try"
"507","od142","series minus 7- 1"
"508","od143","series minus 7- 2"
"509","od144","series minus 7- 3"
"510","od145","series minus 7- 4"
"511","od146","series minus 7- 5"
"512","od189","d189 iwer checkpoint"
"513","od183m1","word recall delayed - 1"
"514","od183m2","word recall delayed - 2"
"515","od183m3","word recall delayed - 3"
"516","od183m4","word recall delayed - 4"
"517","od183m5","word recall delayed - 5"
"518","od183m6","word recall delayed - 6"
"519","od183m7","word recall delayed - 7"
"520","od183m8","word recall delayed - 8"
"521","od183m9","word recall delayed - 9"
"522","od183m10","word recall delayed - 10"
"523","od183m11","word recall delayed - 11"
"524","od183m12","word recall delayed - 12"
"525","od183m13","word recall delayed - 13"
"526","od183m14","word recall delayed - 14"
"527","od184","number good - delayed"
"528","od185","number wrong - delayed"
"529","od186","number forgotten - delayed"
"530","od187","none remembered - delayed"
"531","od191","wordlist check did r use aid"
"532","od150","cognition intro"
"533","od151","todays date- month"
"534","od152","todays date- day"
"535","od153","todays date- year"
"536","od154","todays date- day of week"
"537","od155","tool used to cut paper"
"538","od156","name of prickly desert plant"
"539","od157","who is the president of us"
"540","od158","who is the vice-president of us"
"541","od159","d159 continue iw- vocab words"
"542","od161","meaning of repair/conceal"
"543","od163","meaning of fabric/enormous"
"544","od165","meaning of domestic/perimeter"
"545","od167","meaning of remorse/compassion"
"546","od169","meaning of plagiarize/audacious"
"547","od178","chance get disease"
"548","od179","lottery split 5 ways"
"549","od180","interest on savings"
"550","od194","intro to animals"
"551","od196","total animals answers"
"552","od197","animal mistakes"
"553","od198","animal mistakes number"
"554","od199","timing tool used"
"555","od245m1","animal name problems -1"
"556","od245m2","animal name problems -2"
"557","od245m3","animal name problems -3"
"558","od245m4","animal name problems -4"
"559","ovescore","calculated verbal series score"
"560","ovescorese","standard error of verbal series score"
"561","od247","verbal analogies example"
"562","od249","intro verbal analogies"
"563","od250","verbal analogies night dark"
"564","od251","verbal analogies tomato carrot"
"565","od252","verbal analogies two duet"
"566","od265","va calc 1-3"
"567","od253","verbal analogies cat kitten"
"568","od254","verbal analogies sky blue"
"569","od255","verbal analogies son father"
"570","od256","verbal analogies lion den"
"571","od257","verbal analogies bird feather"
"572","od258","verbal analogies car gasoline"
"573","od259","verbal analogies lion kangaroo"
"574","od260","verbal analogies doctor vet"
"575","od261","verbal analogies walnut corn"
"576","od262","verbal analogies ring belt"
"577","od263","verbal analogies switch dark"
"578","od264","verbal analogies bedroom kitchen"
"579","od270","verbal analogies spring winter"
"580","od271","verbal analogies ear two"
"581","od272","verbal analogies sentence equation"
"582","od285","va calc 2-3"
"583","od273","verbal analogies dad man"
"584","od274","verbal analogies grandmother mother"
"585","od275","verbal analogies dog bark"
"586","od276","verbal analogies man men"
"587","od277","verbal analogies summer winter"
"588","od278","verbal analogies milk egg"
"589","od279","verbal analogies egg yolk"
"590","od280","verbal analogies shampoo toothpaste"
"591","od281","verbal analogies today yesterday"
"592","od282","verbal analogies flooding abundant"
"593","od283","verbal analogies challenger champion"
"594","od284","verbal analogies picture field"
"595","od170","tics score count"
"596","od172","d172 flag assist - d"
"597","od171","assist section d - cognitive"
"598","od501","rate memory- pc"
"599","od502","compare mem to prev wave- pc"
"600","od505","mem/intelligence intro- p c"
"601","od506","rate r at remembering things- pc"
"602","od507","organization improved- pc"
"603","od508","organization worse- pc"
"604","od509","rate r at remembering recent events- pc"
"605","od510","remembering recent events improved- pc"
"606","od511","remembering recent events worse- pc"
"607","od512","rate r at conversation recall- pc"
"608","od513","conversation recall improved- pc"
"609","od514","conversation recall worse- pc"
"610","od515","rate remembering own phone num- pc"
"611","od516","remembering own phone num improve- pc"
"612","od517","remembering own phone num worse- pc"
"613","od518","rate remembering current dy/mo- pc"
"614","od519","remembering current dy/mo improve- pc"
"615","od520","remembering current dy/mo worse- pc"
"616","od521","rate remembering where things kept- pc"
"617","od522","where things are kept improved- pc"
"618","od523","where things are kept worse- pc"
"619","od524","rate finding things in diff places- pc"
"620","od525","finding things improved- pc"
"621","od526","finding things worse- pc"
"622","od527","rate working with familiar machines- pc"
"623","od528","working with familiar machines impr- pc"
"624","od529","working with familiar machines worse- pc"
"625","od530","rate learning new machines- pc"
"626","od531","learning new machines improved- pc"
"627","od532","learning new machines worse- pc"
"628","od533","rate learning new things in general- pc"
"629","od534","learning ability improve- pc"
"630","od535","learning ability worse- pc"
"631","od536","rate ability to follow story- pc"
"632","od537","ability to follow story improve- pc"
"633","od538","ability to follow story worse- pc"
"634","od539","rate making decisions- pc"
"635","od540","make decisions improve- pc"
"636","od541","make decisions worse- pc"
"637","od542","rate handling shopping money- pc"
"638","od543","handling shopping money improve- pc"
"639","od544","handling shopping money worse- pc"
"640","od545","rate handling finances- pc"
"641","od546","handling finances improve- pc"
"642","od547","handling finances worse- pc"
"643","od548","rate handling daily arithmetic probs- pc"
"644","od549","handling arithmetic problems improve- pc"
"645","od550","handling  arithmetic problems worse- pc"
"646","od551","rate reasoning- pc"
"647","od552","reasoning improve- pc"
"648","od553","reasoning worse- pc"
"649","od554","get lost in familiar places- pc"
"650","od555","wander off- pc"
"651","od556","can r be left alone- pc"
"652","od557","does r hallucinate- pc"
"653","of207","alternate year for f sequences 0-asked 1-not asked"
"654","of205","assigned-mother lives with r"
"655","of206","assigned-father lives with r"
"656","of001","mother alive"
"657","of002","mothers age"
"658","of003","mothers personal needs"
"659","of004","mother alone hr"
"660","of233","mother ever had alzheimers"
"661","of234","mother ever had dementia"
"662","of006","age mother died"
"663","of007","month mother died"
"664","of008","yr mother died"
"665","of009","mother illness"
"666","of010","did mother live in nh"
"667","of011","father alive"
"668","of012","father age"
"669","of013","father personal needs"
"670","of014","father alone hr"
"671","of235","father ever had alzheimers"
"672","of236","father ever had dementia"
"673","of016","age father died"
"674","of017","mo father died"
"675","of018","yr father died"
"676","of019","father illness"
"677","of020","did father live in nh"
"678","of021","parents still married"
"679","of022","mother currently married"
"680","of023","father currently married"
"681","of024","parents own home"
"682","of025","parents fin situation comp to r"
"683","of026","parents live together"
"684","of027","w/whom parents live"
"685","of030","r or parents move"
"686","of034","did move help parents or r"
"687","of035","parents live w/in 10 mi"
"688","of036m","state parents live - masked"
"689","of038","freq contact w/parents"
"690","of039","freq contact w/parents- per"
"691","of041","mother own home"
"692","of042","mother fin situation comp to r"
"693","of043","w/whom mother live"
"694","of046","r or mother move"
"695","of050","did move help mother or r"
"696","of051","mother live w/in 10 mi"
"697","of052m","state mother live - masked"
"698","of054","freq contact w/mother"
"699","of055","freq contact mother- per"
"700","of057","father own home"
"701","of058","father fin situation comp to r"
"702","of059","w/whom father live"
"703","of062","r or father move"
"704","of066","did move help father or r"
"705","of067","father live w/in 10 mi"
"706","of068m","state father live - masked"
"707","of070","freq contact w/father"
"708","of071","freq contact father-  per"
"709","of073","number living sisters"
"710","of074","only sister married"
"711","of075","number sisters married"
"712","of076","number living brothers"
"713","of077","only brother married"
"714","of078","number brothers married"
"715","of080","sib roster instructions"
"716","of081","count num of sibling/sibling-in-law"
"717","of232","count num of sibling/sibling-in-law for random followups"
"718","of229","intro to random sib follow-ups"
"719","of029","w/which sib parents live"
"720","of045","w/which sib ma live"
"721","of061","w/which sib fa live"
"722","of104","r give fin assistance to parents"
"723","of105m1","who r fin assisted- parents- 1"
"724","of105m2","who r fin assisted- parents- 2"
"725","of107_1","amount r gave- parents-1"
"726","of109_1","amount r gave- parents-min-1"
"727","of110_1","amount r gave- parents-max-1"
"728","of111_1","amount r gave- parents- result-1"
"729","of107_2","amount r gave- parents-2"
"730","of109_2","amount r gave- parents-min-2"
"731","of110_2","amount r gave- parents-max-2"
"732","of111_2","amount r gave- parents- result-2"
"733","of112","sib give fin help"
"734","of113m1","who rs sib fin helped- 1"
"735","of113m2","who rs sib fin helped- 2"
"736","of114_1m1","which sib fin helped parent-1-1"
"737","of114_1m2","which sib fin helped parent-1-2"
"738","of114_1m3","which sib fin helped parent-1-3"
"739","of114_1m4","which sib fin helped parent-1-4"
"740","of114_1m5","which sib fin helped parent-1-5"
"741","of114_1m6","which sib helped fin -1 -6"
"742","of114_1m7","which sib helped fin -1 -7"
"743","of114_1m8","which sib helped fin -1 -8"
"744","of114_1m9","which sib helped fin -1 -9"
"745","of114_1m10","which sib helped fin -1 -10"
"746","of114_1m11","which sib helped fin -1 -11"
"747","of117_1","which sib fin helped most-1"
"748","of114_2m1","which sib fin helped parent-2-1"
"749","of114_2m2","which sib fin helped parent-2-2"
"750","of117_2","which sib fin helped most-2"
