"","name","label"
"146","s3idatef","s3idatef: s exit interview flag death date and interview discrepancy"
"147","s3nscore","s3nscore: s ndi match score"
"148","s3nmonth","s3nmonth: s ndi death month"
"149","s3nyear","s3nyear: s ndi death year"
"150","s3ndate","s3ndate: s ndi death date"
"151","s3ndatef","s3ndatef: s ndi flag death date and interview discrepancy"
"152","s3racem","s3racem: s race - masked"
"153","s3hispan","s3hispan: s hispanic"
"154","s3gender","s3gender: s gender"
"155","s3educ","s3educ: s education (categ)"
"156","s3edyrs","s3edyrs: s years of education"
"157","s3edegrm","s3edegrm: s highest degree - masked"
"158","s3relig","s3relig: s religion"
"159","s3vetrn","s3vetrn: s veteran status"
"160","s3meduc","s3meduc: s mothers years education"
"161","s3feduc","s3feduc: s fathers years education"
"162","s3bplace","s3bplace: s place of birth (cens region)"
"163","s3bplacf","s3bplacf: flag diff rabplace/usborn(trk)"
"164","s3iwbeg","s3iwbeg:w3 interview begin date"
"165","s3iwbegf","s3iwbegf:w3 interview beg date flag"
"166","s3iwend","s3iwend:w3 interview end date"
"167","s3iwendf","s3iwendf:w3 interview end date flag"
"168","s3iwmid","s3iwmid:w3 interview midpoint date"
"169","s3iwmidf","s3iwmidf:w3 interview midpt date flag"
"170","s3iwstat","s3iwstat:w3 s interview status"
"171","s3iwendm","s3iwendm:w3 interview end month"
"172","s3iwendy","s3iwendy:w3 interview end year"
"173","s3proxy","s3proxy:w3 whether proxy interview"
"174","s3mstat","s3mstat:w3 s marital status"
"175","s3mstath","s3mstath:w3 s marstat-w/o part,filled"
"176","s3mstatf","s3mstatf:w3 s mstath-flag diff w/marhist"
"177","s3mrct","s3mrct:w3 s # marriages"
"178","s3mlen","s3mlen:w3 s length of longest marriage"
"179","s3mlenm","s3mlenm:w3 s # marriage lengths missng"
"180","s3mcurln","s3mcurln:w3 s length of current marriage"
"181","s3mdiv","s3mdiv:w3 s # times divorced"
"182","s3mwid","s3mwid:w3 s # times widowed"
"183","s3mend","s3mend:w3 s # times unknown end marriage"
"184","s3mnev","s3mnev:w3 s never married"
"185","s3mpart","s3mpart:w3 s partnered"
"186","s3oahdid","s3oahdid: overlap/altid case-ahead core hhidpn"
"187","s3ohrsid","s3ohrsid: overlap/altid case-hrs core hhidpn/num"
"188","s3wtresp","s3wtresp:w3 person-level analysis weight"
"189","s3wtcrnh","s3wtcrnh:w3 combined respondent weight and nurshm resident weight"
"190","s3cendiv","s3cendiv:w3 census division"
"191","s3cenreg","s3cenreg:w3 census region"
"192","s3finr","s3finr:w3 whether financial resp"
"193","s3famr","s3famr:w3 whether family resp"
"194","s4hhidpn","s4hhidpn:w4 spouse hhidpn"
"195","r4mstat","r4mstat:w4 r marital status"
"196","r4mpart","r4mpart:w4 r partnered"
"197","s4bmonth","s4bmonth: s birth month"
"198","s4byear","s4byear: s birth year"
"199","s4bdate","s4bdate: s birth date"
"200","s4bflag","s4bflag: s flag birthdate missings"
"201","s4cohbyr","s4cohbyr: cohort based on birth yr"
"202","s4hrsamp","s4hrsamp: hrs sample-age elig/hrs92 resp"
"203","s4ahdsmp","s4ahdsmp: ahead sample-age elig/ahd93 resp"
"204","s4dmonth","s4dmonth: s death month"
"205","s4dyear","s4dyear: s death year"
"206","s4ddate","s4ddate: s death date"
"207","s4imonth","s4imonth: s exit interview death month"
"208","s4iyear","s4iyear: s exit interview death year"
"209","s4idate","s4idate: s exit interview death date"
"210","s4idatef","s4idatef: s exit interview flag death date and interview discrepancy"
"211","s4nscore","s4nscore: s ndi match score"
"212","s4nmonth","s4nmonth: s ndi death month"
"213","s4nyear","s4nyear: s ndi death year"
"214","s4ndate","s4ndate: s ndi death date"
"215","s4ndatef","s4ndatef: s ndi flag death date and interview discrepancy"
"216","s4racem","s4racem: s race - masked"
"217","s4hispan","s4hispan: s hispanic"
"218","s4gender","s4gender: s gender"
"219","s4educ","s4educ: s education (categ)"
"220","s4edyrs","s4edyrs: s years of education"
"221","s4edegrm","s4edegrm: s highest degree - masked"
"222","s4relig","s4relig: s religion"
"223","s4vetrn","s4vetrn: s veteran status"
"224","s4meduc","s4meduc: s mothers years education"
"225","s4feduc","s4feduc: s fathers years education"
"226","s4bplace","s4bplace: s place of birth (cens region)"
"227","s4bplacf","s4bplacf: flag diff rabplace/usborn(trk)"
"228","s4iwbeg","s4iwbeg:w4 interview begin date"
"229","s4iwbegf","s4iwbegf:w4 interview beg date flag"
"230","s4iwend","s4iwend:w4 interview end date"
"231","s4iwendf","s4iwendf:w4 interview end date flag"
"232","s4iwmid","s4iwmid:w4 interview midpoint date"
"233","s4iwmidf","s4iwmidf:w4 interview midpt date flag"
"234","s4iwstat","s4iwstat:w4 s interview status"
"235","s4iwendm","s4iwendm:w4 interview end month"
"236","s4iwendy","s4iwendy:w4 interview end year"
"237","s4proxy","s4proxy:w4 whether proxy interview"
"238","s4mstat","s4mstat:w4 s marital status"
"239","s4mstath","s4mstath:w4 s marstat-w/o part,filled"
"240","s4mstatf","s4mstatf:w4 s mstath-flag diff w/marhist"
"241","s4mrct","s4mrct:w4 s # marriages"
"242","s4mlen","s4mlen:w4 s length of longest marriage"
"243","s4mlenm","s4mlenm:w4 s # marriage lengths missng"
"244","s4mcurln","s4mcurln:w4 s length of current marriage"
"245","s4mdiv","s4mdiv:w4 s # times divorced"
"246","s4mwid","s4mwid:w4 s # times widowed"
"247","s4mend","s4mend:w4 s # times unknown end marriage"
"248","s4mnev","s4mnev:w4 s never married"
"249","s4mpart","s4mpart:w4 s partnered"
"250","s4oahdid","s4oahdid: overlap/altid case-ahead core hhidpn"
"251","s4ohrsid","s4ohrsid: overlap/altid case-hrs core hhidpn/num"
"252","s4wtresp","s4wtresp:w4 person-level analysis weight"
"253","s4wtcrnh","s4wtcrnh:w4 combined respondent weight and nurshm resident weight"
"254","s4cendiv","s4cendiv:w4 census division"
"255","s4cenreg","s4cenreg:w4 census region"
"256","s4finr","s4finr:w4 whether financial resp"
"257","s4famr","s4famr:w4 whether family resp"
"258","s5hhidpn","s5hhidpn:w5 spouse hhidpn"
"259","r5mstat","r5mstat:w5 r marital status"
"260","r5mpart","r5mpart:w5 r partnered"
"261","s5bmonth","s5bmonth: s birth month"
"262","s5byear","s5byear: s birth year"
"263","s5bdate","s5bdate: s birth date"
"264","s5bflag","s5bflag: s flag birthdate missings"
"265","s5cohbyr","s5cohbyr: cohort based on birth yr"
"266","s5hrsamp","s5hrsamp: hrs sample-age elig/hrs92 resp"
"267","s5ahdsmp","s5ahdsmp: ahead sample-age elig/ahd93 resp"
"268","s5dmonth","s5dmonth: s death month"
"269","s5dyear","s5dyear: s death year"
"270","s5ddate","s5ddate: s death date"
"271","s5imonth","s5imonth: s exit interview death month"
"272","s5iyear","s5iyear: s exit interview death year"
"273","s5idate","s5idate: s exit interview death date"
"274","s5idatef","s5idatef: s exit interview flag death date and interview discrepancy"
"275","s5nscore","s5nscore: s ndi match score"
"276","s5nmonth","s5nmonth: s ndi death month"
"277","s5nyear","s5nyear: s ndi death year"
"278","s5ndate","s5ndate: s ndi death date"
"279","s5ndatef","s5ndatef: s ndi flag death date and interview discrepancy"
"280","s5racem","s5racem: s race - masked"
"281","s5hispan","s5hispan: s hispanic"
"282","s5gender","s5gender: s gender"
"283","s5educ","s5educ: s education (categ)"
"284","s5edyrs","s5edyrs: s years of education"
"285","s5edegrm","s5edegrm: s highest degree - masked"
"286","s5relig","s5relig: s religion"
"287","s5vetrn","s5vetrn: s veteran status"
"288","s5meduc","s5meduc: s mothers years education"
"289","s5feduc","s5feduc: s fathers years education"
"290","s5bplace","s5bplace: s place of birth (cens region)"
"291","s5bplacf","s5bplacf: flag diff rabplace/usborn(trk)"
"292","s5iwbeg","s5iwbeg:w5 interview begin date"
"293","s5iwbegf","s5iwbegf:w5 interview beg date flag"
"294","s5iwend","s5iwend:w5 interview end date"
"295","s5iwendf","s5iwendf:w5 interview end date flag"
"296","s5iwmid","s5iwmid:w5 interview midpoint date"
"297","s5iwmidf","s5iwmidf:w5 interview midpt date flag"
"298","s5iwstat","s5iwstat:w5 s interview status"
"299","s5iwendm","s5iwendm:w5 interview end month"
"300","s5iwendy","s5iwendy:w5 interview end year"
"301","s5proxy","s5proxy:w5 whether proxy interview"
"302","s5mstat","s5mstat:w5 s marital status"
"303","s5mstath","s5mstath:w5 s marstat-w/o part,filled"
"304","s5mstatf","s5mstatf:w5 s mstath-flag diff w/marhist"
"305","s5mrct","s5mrct:w5 s # marriages"
"306","s5mlen","s5mlen:w5 s length of longest marriage"
"307","s5mlenm","s5mlenm:w5 s # marriage lengths missng"
"308","s5mcurln","s5mcurln:w5 s length of current marriage"
"309","s5mdiv","s5mdiv:w5 s # times divorced"
"310","s5mwid","s5mwid:w5 s # times widowed"
"311","s5mend","s5mend:w5 s # times unknown end marriage"
"312","s5mnev","s5mnev:w5 s never married"
"313","s5mpart","s5mpart:w5 s partnered"
"314","s5oahdid","s5oahdid: overlap/altid case-ahead core hhidpn"
"315","s5ohrsid","s5ohrsid: overlap/altid case-hrs core hhidpn/num"
"316","s5wtresp","s5wtresp:w5 person-level analysis weight"
"317","s5wtcrnh","s5wtcrnh:w5 combined respondent weight and nurshm resident weight"
"318","s5wtr_nh","s5wtr_nh:w5 nurshm resident analysis weight"
"319","s5cendiv","s5cendiv:w5 census division"
"320","s5cenreg","s5cenreg:w5 census region"
"321","s5finr","s5finr:w5 whether financial resp"
"322","s5famr","s5famr:w5 whether family resp"
"323","s6hhidpn","s6hhidpn:w6 spouse hhidpn"
"324","r6mstat","r6mstat:w6 r marital status"
"325","r6mpart","r6mpart:w6 r partnered"
"326","s6bmonth","s6bmonth: s birth month"
"327","s6byear","s6byear: s birth year"
"328","s6bdate","s6bdate: s birth date"
"329","s6bflag","s6bflag: s flag birthdate missings"
"330","s6cohbyr","s6cohbyr: cohort based on birth yr"
"331","s6hrsamp","s6hrsamp: hrs sample-age elig/hrs92 resp"
"332","s6ahdsmp","s6ahdsmp: ahead sample-age elig/ahd93 resp"
"333","s6dmonth","s6dmonth: s death month"
"334","s6dyear","s6dyear: s death year"
"335","s6ddate","s6ddate: s death date"
"336","s6imonth","s6imonth: s exit interview death month"
"337","s6iyear","s6iyear: s exit interview death year"
"338","s6idate","s6idate: s exit interview death date"
"339","s6idatef","s6idatef: s exit interview flag death date and interview discrepancy"
"340","s6nscore","s6nscore: s ndi match score"
"341","s6nmonth","s6nmonth: s ndi death month"
"342","s6nyear","s6nyear: s ndi death year"
"343","s6ndate","s6ndate: s ndi death date"
"344","s6ndatef","s6ndatef: s ndi flag death date and interview discrepancy"
"345","s6racem","s6racem: s race - masked"
"346","s6hispan","s6hispan: s hispanic"
"347","s6gender","s6gender: s gender"
"348","s6educ","s6educ: s education (categ)"
"349","s6edyrs","s6edyrs: s years of education"
"350","s6edegrm","s6edegrm: s highest degree - masked"
"351","s6relig","s6relig: s religion"
"352","s6vetrn","s6vetrn: s veteran status"
"353","s6meduc","s6meduc: s mothers years education"
"354","s6feduc","s6feduc: s fathers years education"
"355","s6bplace","s6bplace: s place of birth (cens region)"
"356","s6bplacf","s6bplacf: flag diff rabplace/usborn(trk)"
"357","s6iwbeg","s6iwbeg:w6 interview begin date"
"358","s6iwbegf","s6iwbegf:w6 interview beg date flag"
"359","s6iwend","s6iwend:w6 interview end date"
"360","s6iwendf","s6iwendf:w6 interview end date flag"
"361","s6iwmid","s6iwmid:w6 interview midpoint date"
"362","s6iwmidf","s6iwmidf:w6 interview midpt date flag"
"363","s6iwstat","s6iwstat:w6 s interview status"
"364","s6iwendm","s6iwendm:w6 interview end month"
"365","s6iwendy","s6iwendy:w6 interview end year"
"366","s6proxy","s6proxy:w6 whether proxy interview"
"367","s6mstat","s6mstat:w6 s marital status"
"368","s6mstath","s6mstath:w6 s marstat-w/o part,filled"
"369","s6mstatf","s6mstatf:w6 s mstath-flag diff w/marhist"
"370","s6mrct","s6mrct:w6 s # marriages"
"371","s6mlen","s6mlen:w6 s length of longest marriage"
"372","s6mlenm","s6mlenm:w6 s # marriage lengths missng"
"373","s6mcurln","s6mcurln:w6 s length of current marriage"
"374","s6mdiv","s6mdiv:w6 s # times divorced"
"375","s6mwid","s6mwid:w6 s # times widowed"
"376","s6mend","s6mend:w6 s # times unknown end marriage"
"377","s6mnev","s6mnev:w6 s never married"
"378","s6mpart","s6mpart:w6 s partnered"
"379","s6oahdid","s6oahdid: overlap/altid case-ahead core hhidpn"
"380","s6ohrsid","s6ohrsid: overlap/altid case-hrs core hhidpn/num"
"381","s6wtresp","s6wtresp:w6 person-level analysis weight"
"382","s6wtcrnh","s6wtcrnh:w6 combined respondent weight and nurshm resident weight"
"383","s6wtr_nh","s6wtr_nh:w6 nurshm resident analysis weight"
"384","s6cendiv","s6cendiv:w6 census division"
"385","s6cenreg","s6cenreg:w6 census region"
"386","s6finr","s6finr:w6 whether financial resp"
"387","s6famr","s6famr:w6 whether family resp"
"388","s7hhidpn","s7hhidpn:w7 spouse hhidpn"
"389","r7mstat","r7mstat:w7 r marital status"
"390","r7mpart","r7mpart:w7 r partnered"
"391","s7bmonth","s7bmonth: s birth month"
"392","s7byear","s7byear: s birth year"
"393","s7bdate","s7bdate: s birth date"
"394","s7bflag","s7bflag: s flag birthdate missings"
"395","s7cohbyr","s7cohbyr: cohort based on birth yr"
"396","s7hrsamp","s7hrsamp: hrs sample-age elig/hrs92 resp"
"397","s7ahdsmp","s7ahdsmp: ahead sample-age elig/ahd93 resp"
"398","s7dmonth","s7dmonth: s death month"
"399","s7dyear","s7dyear: s death year"
"400","s7ddate","s7ddate: s death date"
"401","s7imonth","s7imonth: s exit interview death month"
"402","s7iyear","s7iyear: s exit interview death year"
"403","s7idate","s7idate: s exit interview death date"
"404","s7idatef","s7idatef: s exit interview flag death date and interview discrepancy"
"405","s7nscore","s7nscore: s ndi match score"
"406","s7nmonth","s7nmonth: s ndi death month"
"407","s7nyear","s7nyear: s ndi death year"
"408","s7ndate","s7ndate: s ndi death date"
"409","s7ndatef","s7ndatef: s ndi flag death date and interview discrepancy"
"410","s7racem","s7racem: s race - masked"
"411","s7hispan","s7hispan: s hispanic"
"412","s7gender","s7gender: s gender"
"413","s7educ","s7educ: s education (categ)"
"414","s7edyrs","s7edyrs: s years of education"
"415","s7edegrm","s7edegrm: s highest degree - masked"
"416","s7relig","s7relig: s religion"
"417","s7vetrn","s7vetrn: s veteran status"
"418","s7meduc","s7meduc: s mothers years education"
"419","s7feduc","s7feduc: s fathers years education"
"420","s7bplace","s7bplace: s place of birth (cens region)"
"421","s7bplacf","s7bplacf: flag diff rabplace/usborn(trk)"
"422","s7iwbeg","s7iwbeg:w7 interview begin date"
"423","s7iwbegf","s7iwbegf:w7 interview beg date flag"
"424","s7iwend","s7iwend:w7 interview end date"
"425","s7iwendf","s7iwendf:w7 interview end date flag"
"426","s7iwmid","s7iwmid:w7 interview midpoint date"
"427","s7iwmidf","s7iwmidf:w7 interview midpt date flag"
"428","s7iwstat","s7iwstat:w7 s interview status"
"429","s7iwendm","s7iwendm:w7 interview end month"
"430","s7iwendy","s7iwendy:w7 interview end year"
"431","s7proxy","s7proxy:w7 whether proxy interview"
"432","s7mstat","s7mstat:w7 s marital status"
"433","s7mstath","s7mstath:w7 s marstat-w/o part,filled"
"434","s7mstatf","s7mstatf:w7 s mstath-flag diff w/marhist"
"435","s7mrct","s7mrct:w7 s # marriages"
"436","s7mlen","s7mlen:w7 s length of longest marriage"
"437","s7mlenm","s7mlenm:w7 s # marriage lengths missng"
"438","s7mcurln","s7mcurln:w7 s length of current marriage"
"439","s7mdiv","s7mdiv:w7 s # times divorced"
"440","s7mwid","s7mwid:w7 s # times widowed"
"441","s7mend","s7mend:w7 s # times unknown end marriage"
"442","s7mnev","s7mnev:w7 s never married"
"443","s7mpart","s7mpart:w7 s partnered"
"444","s7oahdid","s7oahdid: overlap/altid case-ahead core hhidpn"
"445","s7ohrsid","s7ohrsid: overlap/altid case-hrs core hhidpn/num"
"446","s7wtresp","s7wtresp:w7 person-level analysis weight"
"447","s7wtcrnh","s7wtcrnh:w7 combined respondent weight and nurshm resident weight"
"448","s7wtr_nh","s7wtr_nh:w7 nurshm resident analysis weight"
"449","s7cendiv","s7cendiv:w7 census division"
"450","s7cenreg","s7cenreg:w7 census region"
"451","s7finr","s7finr:w7 whether financial resp"
"452","s7famr","s7famr:w7 whether family resp"
"453","s8hhidpn","s8hhidpn:w8 spouse hhidpn"
"454","r8mstat","r8mstat:w8 r marital status"
"455","r8mpart","r8mpart:w8 r partnered"
"456","s8bmonth","s8bmonth: s birth month"
"457","s8byear","s8byear: s birth year"
"458","s8bdate","s8bdate: s birth date"
"459","s8bflag","s8bflag: s flag birthdate missings"
"460","s8cohbyr","s8cohbyr: cohort based on birth yr"
"461","s8hrsamp","s8hrsamp: hrs sample-age elig/hrs92 resp"
"462","s8ahdsmp","s8ahdsmp: ahead sample-age elig/ahd93 resp"
"463","s8dmonth","s8dmonth: s death month"
"464","s8dyear","s8dyear: s death year"
"465","s8ddate","s8ddate: s death date"
"466","s8imonth","s8imonth: s exit interview death month"
"467","s8iyear","s8iyear: s exit interview death year"
"468","s8idate","s8idate: s exit interview death date"
"469","s8idatef","s8idatef: s exit interview flag death date and interview discrepancy"
"470","s8nscore","s8nscore: s ndi match score"
"471","s8nmonth","s8nmonth: s ndi death month"
"472","s8nyear","s8nyear: s ndi death year"
"473","s8ndate","s8ndate: s ndi death date"
"474","s8ndatef","s8ndatef: s ndi flag death date and interview discrepancy"
"475","s8racem","s8racem: s race - masked"
"476","s8hispan","s8hispan: s hispanic"
"477","s8gender","s8gender: s gender"
"478","s8educ","s8educ: s education (categ)"
"479","s8edyrs","s8edyrs: s years of education"
"480","s8edegrm","s8edegrm: s highest degree - masked"
"481","s8relig","s8relig: s religion"
"482","s8vetrn","s8vetrn: s veteran status"
"483","s8meduc","s8meduc: s mothers years education"
"484","s8feduc","s8feduc: s fathers years education"
"485","s8bplace","s8bplace: s place of birth (cens region)"
"486","s8bplacf","s8bplacf: flag diff rabplace/usborn(trk)"
"487","s8iwbeg","s8iwbeg:w8 interview begin date"
"488","s8iwbegf","s8iwbegf:w8 interview beg date flag"
"489","s8iwend","s8iwend:w8 interview end date"
"490","s8iwendf","s8iwendf:w8 interview end date flag"
"491","s8iwmid","s8iwmid:w8 interview midpoint date"
"492","s8iwmidf","s8iwmidf:w8 interview midpt date flag"
"493","s8iwstat","s8iwstat:w8 s interview status"
"494","s8iwendm","s8iwendm:w8 interview end month"
"495","s8iwendy","s8iwendy:w8 interview end year"
"496","s8proxy","s8proxy:w8 whether proxy interview"
"497","s8mstat","s8mstat:w8 s marital status"
"498","s8mstath","s8mstath:w8 s marstat-w/o part,filled"
"499","s8mstatf","s8mstatf:w8 s mstath-flag diff w/marhist"
"500","s8mrct","s8mrct:w8 s # marriages"
"501","s8mlen","s8mlen:w8 s length of longest marriage"
"502","s8mlenm","s8mlenm:w8 s # marriage lengths missng"
"503","s8mcurln","s8mcurln:w8 s length of current marriage"
"504","s8mdiv","s8mdiv:w8 s # times divorced"
"505","s8mwid","s8mwid:w8 s # times widowed"
"506","s8mend","s8mend:w8 s # times unknown end marriage"
"507","s8mnev","s8mnev:w8 s never married"
"508","s8mpart","s8mpart:w8 s partnered"
"509","s8oahdid","s8oahdid: overlap/altid case-ahead core hhidpn"
"510","s8ohrsid","s8ohrsid: overlap/altid case-hrs core hhidpn/num"
"511","s8wtresp","s8wtresp:w8 person-level analysis weight"
"512","s8wtcrnh","s8wtcrnh:w8 combined respondent weight and nurshm resident weight"
"513","s8wtr_nh","s8wtr_nh:w8 nurshm resident analysis weight"
"514","s8cendiv","s8cendiv:w8 census division"
"515","s8cenreg","s8cenreg:w8 census region"
"516","s8finr","s8finr:w8 whether financial resp"
"517","s8famr","s8famr:w8 whether family resp"
"518","s9hhidpn","s9hhidpn:w9 spouse hhidpn"
"519","r9mstat","r9mstat:w9 r marital status"
"520","r9mpart","r9mpart:w9 r partnered"
"521","s9bmonth","s9bmonth: s birth month"
"522","s9byear","s9byear: s birth year"
