"","name","label"
"65","GEND.R","HRS10: GEND_R-best guess R gender"
"66","MGENFLAG","HRS10: MGENFLAG-flag gender discrepancy"
"67","ELIGIBLE","ELIGIBLE: Cohort Eligibility"
"68","HISPANF",NA
"69","MPN.SP","2010 SPOUSE/PARTNER PERSON NUMBER"
"70","MA500","DATE OF INTERVIEW - MONTH"
"71","MA501","DATE OF INTERVIEW - YEAR"
"72","MA061","LAST CALENDAR YR CALCULATED"
"73","MA062","TWO YEARS AGO"
"74","MA063","ELAPSED MONTHS FROM NOW TO TWO YRS AGO"
"75","MA064","NUM MO FROM PREV WAVE IW TO TWO YRS AGO"
"76","MA002","RESPONDENT AGREE TO INTERVIEW"
"77","MA009","PROXY/SELF INTERVIEW"
"78","MA010","CURRENT - WAVE PROXY"
"79","MA103","PROXY RELATIONSHIP TO R"
"80","MA011","PROXY IW COGNITIVE IMPAIRMENT RATING"
"81","MA012","SELECT LANGUAGE"
"82","MA019","R CURRENT AGE CALCULATION"
"83","MA028","R IN NURSING HOME"
"84","MA065","MONTH MOVED TO NH"
"85","MA066","YEAR MOVED TO NURS HOME"
"86","MA068M","REGION FACILITY LOCATED - MASKED"
"87","MA099","NUMBER OF RESIDENT CHILDREN"
"88","MA100","COUNT OF NONRESIDENT KIDS"
"89","MA101","COUNT OF KIDS - NOT THEIR SPOUSES"
"90","MA106","COUNT OF CONTACT KIDS"
"91","MA113","COUNT OF CHILD CHILDLAW AND GRANDCHILD"
"92","MVDATE","2010 DATA MODEL VERSION"
"93","MVERSION","2010 DATA RELEASE VERSION"
"94","MB084","IW MODE"
"95","MB000","LIFE SATISFATION"
"96","MB001","INTRO-DEMOGRAPHICS"
"97","MB002","BORN IN US"
"98","MB003M","STATE BORN - MASKED"
"99","MB006","ARRIVE IN US-YEAR"
"100","MB007","ARRIVE IN US-YEARS AGO"
"101","MB008","ARRIVE IN US-AT AGE"
"102","MB009","EVER LEAVE US"
"103","MB010","RETURNED TO US-YEAR"
"104","MB011","RETURNED TO US-YEARS AGO"
"105","MB012","RETURNED TO US-AT AGE"
"106","MB013","NUMBER YEARS OUTSIDE OF US"
"107","MB085","US CITIZENSHIP"
"108","MB086","BORN US CITIZEN"
"109","MB087","YEAR BECAME US CITIZEN"
"110","MB014","R HIGHEST LEVEL OF EDUCATION"
"111","MB015","R EARN HIGH SCHOOL DIPLOMA/GED"
"112","MB016","R COLLEGE DEGREE"
"113","MB017M","R HIGHEST DEGREE - MASKED"
"114","MB098","B098 INTRO"
"115","MB019","RATE HEALTH AS CHILD"
"116","MB099","CHILDHOOD - MISSED SCHOOL"
"117","MB100","MEASLES BEFORE AGE 16"
"118","MB101","MUMPS BEFORE AGE 16"
"119","MB102","CHICKEN POX BEFORE AGE 16"
"120","MB103","DIFFICULTY SEEING BEFORE AGE 16"
"121","MB104","PARENTS/GUARDIANS SMOKE"
"122","MB105","ASTHMA BEFORE AGE 16"
"123","MB106","DIABETES BEFORE AGE 16"
"124","MB107","RESPIRATORY DISORDER BEFORE AGE 16"
"125","MB108","SPEECH IMPAIRMENT BEFORE AGE 16"
"126","MB109","ALLERGIC CONDITION BEFORE AGE 16"
"127","MB110","HEART TROUBLE BEFORE AGE 16"
"128","MB111","EAR PROBLEMS BEFORE AGE 16"
"129","MB112","EPILEPSY OR SEIZURES BEFORE AGE 16"
"130","MB113","HEADACHES OR MIGRAINES BEFORE AGE 16"
"131","MB114","STOMACH PROBLEMS BEFORE AGE 16"
"132","MB115","HIGH BP BEFORE AGE 16"
"133","MB116","DEPRESSION BEFORE AGE 16"
"134","MB117","DRUGS/ALCOHOL PROBLEMS BEFORE AGE 16"
"135","MB118","OTHER  PSYCH PROBLEMS BEFORE AGE 16"
"136","MB119","CHILDHOOD- CONCUSSION OR SEVERE HEAD INJURY"
"137","MB120","CHILDHOOD- DISABILITY"
"138","MB121M1M","CAUSE OF DISABILITY -1 MASKED"
"139","MB121M2M","CAUSE OF DISABILITY -2 MASKED"
"140","MB121M3M","CAUSE OF DISABILITY -3 MASKED"
"141","MB122","CHILDHOOD-SMOKING"
"142","MB123","CHILDHOOD-LEARNING PROBLEMS"
"143","MB124","CHILDHOOD-ANY OTHER CONDITIONS"
"144","MB125M1M","CHILDHOOD CONDITIONS - 1 MASKED"
"145","MB125M2M","CHILDHOOD CONDITIONS - 2 MASKED"
"146","MB125M3M","CHILDHOOD CONDITIONS - 3 MASKED"
"147","MB126","CHILDHOOD HEALTH FOLLOW-UPS INTRO"
"148","MB127.1","AGE FIRST DIAGNOSED-ASTHMA"
"149","MB128.1","AGE FIRST DIAGNOSED-DK-ASTHMA"
"150","MB129.1","AGE STOP HAVING -ASTHMA"
"151","MB127.2","AGE FIRST DIAGNOSED -DIABETES"
"152","MB128.2","AGE FIRST DIAGNOSED-DK-DIABETES"
"153","MB129.2","AGE STOP HAVING -DIABETES"
"154","MB127.3","AGE FIRST DIAGNOSED -RESP DISORDER"
"155","MB128.3","AGE FIRST DIAGNOSED-DK-RESP DISORDER"
"156","MB129.3","AGE STOP HAVING -RESP DISORDER"
"157","MB127.4","AGE FIRST DIAGNOSED -SPEECH IMP"
"158","MB128.4","AGE FIRST DIAGNOSED-DK-SPEECH IMP"
"159","MB129.4","AGE STOP HAVING -SPEECH IMP"
"160","MB127.5","AGE FIRST DIAGNOSED-ALLERGIC CONDITION"
"161","MB128.5","AGE FIRST DIAGNOSED-DK-ALLERGIC COND"
"162","MB129.5","AGE STOP HAVING -ALLERGIC CONDITION"
"163","MB127.6","AGE FIRST DIAGNOSED -HEART TROUBLE"
"164","MB128.6","AGE FIRST DIAGNOSED-DK-HEART TROUBLE"
"165","MB129.6","AGE STOP HAVING-HEART TROUBLE"
"166","MB127.7","AGE FIRST DIAGNOSED -EAR PROBLEMS"
"167","MB128.7","AGE FIRST DIAGNOSED-DK-EAR PROBLEMS"
"168","MB129.7","AGE STOP HAVING-EAR PROBLEMS"
"169","MB127.8","AGE FIRST DIAGNOSED -EPILEPSY"
"170","MB128.8","AGE FIRST DIAGNOSED-DK-EPILEPSY"
"171","MB129.8","AGE STOP HAVING-EPILEPSY"
"172","MB127.9","AGE FIRST DIAGNOSED -MIGRAINES"
"173","MB128.9","AGE FIRST DIAGNOSED-DK-MIGRAINES"
"174","MB129.9","AGE STOP HAVING-MIGRAINES"
"175","MB127.10","AGE FIRST DIAGNOSED -STOMACH PROBS"
"176","MB128.10","AGE FIRST DIAGNOSED-DK-STOMACH PROBS"
"177","MB129.10","AGE STOP HAVING -STOMACH PROBS"
"178","MB127.11","AGE FIRST DIAGNOSED -HIGH BP"
"179","MB128.11","AGE FIRST DIAGNOSED-DK-HIGH BP"
"180","MB129.11","AGE STOP HAVING -HIGH BP"
"181","MB127.12","AGE FIRST DIAGNOSED -DEPRESSION"
"182","MB128.12","AGE FIRST DIAGNOSED-DK-DEPRESSION"
"183","MB129.12","AGE STOP HAVING -DEPRESSION"
"184","MB127.13","AGE FIRST DIAGNOSED-DRUG PROBS"
"185","MB128.13","AGE FIRST DIAGNOSED-DK-DRUG PROBS"
"186","MB129.13","AGE STOP HAVING-DRUG PROBS"
"187","MB127.14","AGE FIRST DIAGNOSED -PSYCH PROBS"
"188","MB128.14","AGE FIRST DIAGNOSED-DK-PSYCH PROBS"
"189","MB129.14","AGE STOP HAVING -PSYCH PROBS"
"190","MB020","RATE FAMILY FINANCIAL SITUATION - SES"
"191","MB021","MOVE DUE TO FINANCIAL DIFFICULTY"
"192","MB022","FAMILY GET FINANCIAL HELP IN CHILDHOOD"
"193","MB023","FATHER UNEMPLOYED DURING CHILDHOOD"
"194","MB024M","FATHER USUAL OCCUPATION-MASKED"
"195","MB025","LIVE WITH GRANDPARENTS DURING CHILDHOOD"
"196","MB078","LIVE W/ MOTHER 6 MONTHS OR MORE AS ADULT"
"197","MB079","DID MOVE HELP YOU- YOUR MOTHER- OR BOTH"
"198","MB080","SIBS LIVE W/ MOTH 6 MO OR MORE AS ADULT"
"199","MB081","MOVE MADE TO HELP MOTHER-SIBLINGS-BOTH"
"200","MB026","FATHER EDUCATION- HIGHEST GRADE"
"201","MB027","MOTHER EDUCATION- HIGHEST GRADE"
"202","MB088","MOTHER WORK DURING CHILDHOOD"
"203","MB028","R HISPANIC/LATINO"
"204","MB029M1M","TYPE HISPANIC - MASKED -1"
"205","MB029M2M","TYPE HISPANIC - MASKED -2"
"206","MB029M3M","TYPE HISPANIC - MASKED -3"
"207","MB029M4M","TYPE HISPANIC - MASKED -4"
"208","MB089M1M","R RACE - MULTIPLE RESPONSE -1 MASKED"
"209","MB089M2M","R RACE - MULTIPLE RESPONSE -2 MASKED"
"210","MB089M3M","R RACE - MULTIPLE RESPONSE -3 MASKED"
"211","MB089M4M","R RACE - MULTIPLE RESPONSE -4 MASKED"
"212","MB089M5M","R RACE - MULTIPLE RESPONSE -5 MASKED"
"213","MB089M6M","R RACE - MULTIPLE RESPONSE -6 MASKED"
"214","MB089M7M","R RACE - MULTIPLE RESPONSE -7 MASKED"
"215","MB089M8M","R RACE - MULTIPLE RESPONSE -8 MASKED"
"216","MB091M","R RACE - PRIMARY - MASKED"
"217","MB033","NUMBER CHILDREN EVER"
"218","MB034","NUMBER LIVING CHILDREN"
"219","MB035","R SERVED IN MILITARY"
"220","MB036","YEAR MILITARY BEGIN"
"221","MB037","YEAR MILITARY END"
"222","MB038","MILITARY RELATED DISABILITY"
"223","MB095","MILITARY SERVICE-CONFIRM"
"224","MB096","MILITARY RANK WHEN LEFT"
"225","MB097","EVER FIRE WEAPON"
"226","MB039","YEAR MOVED TO MAIN RESIDENCE"
"227","MB040","MONTH MOVED TO MAIN RESIDENCE"
"228","MB041M1","REASONS FOR MOVE-1"
"229","MB041M2","REASONS FOR MOVE-2"
"230","MB044","LIVE GEN AREA BEFORE"
"231","MB045","NUMBER YEARS LIVING IN AREA"
"232","MB046","SINCE YEAR LIVING IN MAIN AREA"
"233","MB047M","ST/COUNTRY R LIVED DURING SCHOOL-MASKED"
"234","MB049","LIVED RURAL AREA DURING SCHOOL"
"235","MB050","R RELIGIOUS PREFERENCE"
"236","MB052M","DENOMINATION- MASKED"
"237","MB082","HOW OFTEN ATTEND RELIGIOUS SERV"
"238","MB093","FRIENDS IN CONGREGATION"
"239","MB094","RELATIVES IN CONGREGATION"
"240","MB053","IMPORTANCE OF RELIGION"
"241","MB054","ENGLISH USUALLY SPOKEN IN HOME"
"242","MB055","NEW MARRIAGE SINCE PREVIOUS WAVE"
"243","MB056","BETWEEN WAVE MARRIAGE START-MONTH"
"244","MB057","BETWEEN WAVE MARRIAGE START-YEAR"
"245","MB058","DIVORCE/WIDOW SINCE PREVIOUS WAVE"
"246","MB059","BETWEEN WAVE DIVORCE/WIDOW-MONTH"
"247","MB060","BETWEEN WAVE DIVORCE/WIDOW-YEAR"
"248","MB061","MARITAL STATUS IF UNMARRIED"
"249","MB065","NUMBER OF MARRIAGES"
"250","MB066.1","FIRST MARRIAGE YEAR BEGAN"
"251","MB067.1","FIRST MARRIAGE MONTH BEGAN"
"252","MB068.1","FIRST MARRIAGE END DIVORCE/WIDOW"
"253","MB070.1","FIRST MARRIAGE-YEARS MARRIAGE"
"254","MB066.2","SECOND MARRIAGE YEAR BEGAN"
"255","MB067.2","SECOND MARRIAGE MONTH BEGAN"
"256","MB068.2","SECOND MARRIAGE END DIVORCE/WIDOW"
"257","MB070.2","SECOND MARRIAGE-YEARS MARRIAGE"
"258","MB066.3","THIRD MARRIAGE YEAR BEGAN"
"259","MB067.3","THIRD MARRIAGE MONTH BEGAN"
"260","MB068.3","THIRD MARRIAGE END DIVORCE/WIDOW"
"261","MB070.3","THIRD MARRIAGE-YEARS MARRIAGE"
"262","MB066.4","FOURTH MARRIAGE YEAR BEGAN"
"263","MB067.4","FOURTH MARRIAGE MONTH BEGAN"
"264","MB068.4","FOURTH MARRIAGE END DIVORCE/WIDOW"
"265","MB070.4","FOURTH MARRIAGE-YEARS MARRIED"
"266","MB063","MARITAL STATUS ASSIGNED"
"267","MB076","ASSIST SECTION B-DEMOGRAPHICS"
"268","MC231","OFFSET 2002 INTERVAL 2"
"269","MC234","OFFSET 1996 INTERVAL 2"
"270","MC235","OFFSET 2006 INTERVAL 3"
"271","MC239","OFFSET 2008 INTERVAL 2"
"272","MC248","OFFSET 2010 INTERVAL 2"
"273","MC185","DIFFERENT REPORTER FROM PREV IW"
"274","MC001","RATE HEALTH"
"275","MC002","COMPARE HEALTH TO PREVIOUS WAVE"
"276","MC005","HIGH BLOOD PRESSURE"
"277","MC006","BLOOD PRESSURE MEDICATION"
"278","MC008","BLOOD PRESSURE UNDER CONTROL"
"279","MC009","HIGH BLOOD PRESSURE- WORSE/SAME"
"280","MC211","BLOOD PRESSURE CHECKED SINCE LAST IW"
"281","MC212","BLOOD PRESSURE CHECKED-YEAR"
"282","MC213","BLOOD PRESSURE CHECK- BF/AFTER LAST IW"
"283","MC010","DIABETES"
"284","MC214","YEAR DIABETES FIRST DIAGNOSED"
"285","MC011","SWALLOWED MEDICATION FOR DIABETES"
"286","MC012","TAKING INSULIN - DIABETES"
"287","MC236","DOC RECOMMEND INSULIN - DIABETES"
"288","MC015","DIABETES UNDER CONTROL"
"289","MC016","DIABETES BETTER/WORSE/SAME"
"290","MC017","KIDNEY TROUBLE DUE TO DIABETES"
"291","MC215","BLOOD TEST FOR BLOOD SUGAR"
"292","MC216","BLOOD TEST FOR BLOOD SUGAR- YEAR"
"293","MC217","BLOOD SUGAR TEST-BF/AFTER LAST IW"
"294","MC018","CANCER OF ANY KIND EXCLUDING SKIN"
"295","MC019","R SEEN DOC CONCERNING CANCER"
"296","MC020","PAST CANCER TREATED"
"297","MC232U1","BRANCHPOINT FOR C232Y"
"298","MC021M1","CANCER TREATMENT-TYPE- 1"
"299","MC021M2","CANCER TREATMENT-TYPE- 2"
"300","MC021M3","CANCER TREATMENT-TYPE- 3"
"301","MC021M4","CANCER TREATMENT-TYPE- 4"
"302","MC021M5","CANCER TREATMENT-TYPE -5"
"303","MC021M6","CANCER TREATMENT-TYPE -6"
"304","MC023","CANCER BETTER/WORSE/SAME NOW"
"305","MC024","NEW CANCER EXCLUDING SKIN"
"306","MC028","YEAR RECENT CANCER"
"307","MC029","MONTH RECENT CANCER"
"308","MC030","LUNG DISEASE"
"309","MC031","LUNG DISEASE BETTER/WORSE/SAME"
"310","MC032","LUNG MEDICATION"
"311","MC033","LUNG OXYGEN"
"312","MC034","LUNG RESPIRATORY THERAPY"
"313","MC035","LUNG LIMIT ACTIVITY"
"314","MC036","HEART CONDITION"
"315","MC037","HEART MEDICATION"
"316","MC038","HAS R SEEN HEART DOCTOR"
"317","MC039","HEART BETTER/WORSE/SAME"
"318","MC257","EVER HAD HEART ATTACK"
"319","MC258","YEAR FIRST HAD HEART ATTACK"
"320","MC259","MONTH FIRST HAD HEART ATTACK"
"321","MC274","HAD OTHER HEART ATTACKS"
"322","MC275","NUMBER OF OTHER HEART ATTACKS"
"323","MC276","YEAR OF MOST RECENT HEART ATTACK"
"324","MC277","MONTH OF MOST RECENT HEART ATTACK"
"325","MC040","HEART ATTACK"
"326","MC041","R SEEN DOCTOR FOR HEART ATTACK"
"327","MC042","HEART ATTACK MEDICATION"
"328","MC043","YR RECENT HEART ATTACK"
"329","MC044","MO RECENT HEART ATTACK"
"330","MC260","EVER HAD ANGINA"
"331","MC261","YEAR HAD FIRST ANGINA"
"332","MC262","MONTH HAD FIRST ANGINA"
"333","MC045","ANGINA"
"334","MC046","ANGINA MEDICATION"
"335","MC047","LIMIT ACTIVITIES DUE TO ANGINA"
"336","MC263","EVER HAD HEART FAILURE"
"337","MC264","YEAR FIRST HAD HEART FAILURE"
"338","MC265","MONTH FIRST HAD HEART FAILURE"
"339","MC048","CONGESTIVE HEART FAILURE"
"340","MC049","HOSPITALIZED DUE TO HEART FAILURE"
"341","MC050","CONGESTIVE HEART FAILURE MEDICATION"
"342","MC266","EVER HAD ABNORMAL HEART RHYTHM"
"343","MC267","YEAR FIRST HAD ABNORMAL HEART RHYTHM"
"344","MC268","MONTH FIRST HAD ABNORMAL HEART RHYTHM"
"345","MC269","RECENT REPORT ABNORMAL HEART RHYTHM"
"346","MC270M1","TYPE HEART DISEASE - 1"
"347","MC270M2","TYPE HEART DISEASE - 2"
"348","MC051","HEART TREATMENT"
"349","MC052","HEART SURGERY"
"350","MC053","STROKE"
"351","MC054","R SEEN DOCTOR FOR STROKE"
"352","MC055","STROKE PROBLEMS"
"353","MC060","STROKE MEDICATION"
"354","MC061","STROKE THERAPY"
"355","MC062","ANOTHER STROKE SINCE PREVIOUS WAVE"
"356","MC064","MOST RECENT STROKE-YEAR"
"357","MC063","MOST RECENT STROKE-MONTH"
"358","MC065","EMOTIONAL/PSYCHIATRIC PROBLEMS"
"359","MC271","EVER HAD DEPRESSION"
"360","MC066","PSYCHIATRIC PROBLEMS BETTER/WORSE/SAME"
"361","MC067","PSYCHIATRIC TREATMENT"
"362","MC068","PSYCHIATRIC MEDICATION"
"363","MC272","EVER HAD ALZHEIMERS"
"364","MC273","EVER HAD DEMENTIA"
"365","MC210","PRESCRIPTION FOR MEMORY PROBLEM"
"366","MC070","ARTHRITIS"
"367","MC071","ARTHRITIS BETTER/WORSE/SAME"
"368","MC072","R SEEN DOCTOR FOR ARTHRITIS"
"369","MC074","ARTHRITIS MEDICATION"
"370","MC075","ARTHRITIS LIMIT ACTIVITY"
"371","MC076","ARTHRITIS JOINT REPLACE"
"372","MC218","ARTHRITIS JOINT REPLACE- TYPE"
"373","MC077M1","WHICH JOINT- 1"
"374","MC077M2","WHICH JOINT- 2"
"375","MC077M3","WHICH JOINT- 3"
"376","MC077M4","WHICH JOINT- 4"
"377","MC077M5","WHICH JOINT- 5"
"378","MC219","ARTHRITIS TYPE- OSTEOARTHRITIS"
"379","MC220","ARTHRITIS TYPE- RHEUMATOID"
"380","MC221","ARTHRITIS TYPE- GOUT/LUPUS"
"381","MC222","ARTHRITIS TYPE- RELATED TO INJURY"
"382","MC240","HAS HAD SHINGLES"
"383","MC241","NUM TIMES SHINGLES"
"384","MC242","AGE FIRST SHINGLES"
"385","MC243","AGE LAST SHINGLES"
"386","MC244","DOCTOR SHINGLES"
"387","MC245","SHINGLES PAIN"
"388","MC246","SHINGLES VACCINE"
"389","MC247","YEAR SHINGLES VACCINE"
"390","MC079","FALLEN IN PAST TWO YEARS"
"391","MC080","NUMBER TIMES FALLEN"
"392","MC081","INJURY DUE TO FALL"
"393","MC082","BROKEN HIP"
"394","MC087","INCONTINENCE"
"395","MC088","INCONTINENCE # DAYS"
"396","MC089","INCONTINENCE 5 DAYS DK-1"
"397","MC090","INCONTINENCE 15 DAYS DK-2"
"398","MC091","LEAK URINE- AMOUNT"
"399","MC092","LEAK URINE - COUGHING"
"400","MC093","LEAK URINE - WITH URGE TO URINATE"
"401","MC095","RATE EYESIGHT"
"402","MC096","RATE DISTAL VISION"
"403","MC097","RATE NEAR VISION"
"404","MC098","CATARACT SURGERY"
"405","MC099","CATARACT SURGERY ON ONE OR BOTH EYES"
"406","MC100","CATARACT IMPLANT LENS"
"407","MC101","GLAUCOMA"
"408","MC237","LOST PERMANENT TEETH"
"409","MC102","WEAR HEARING AID"
"410","MC103","RATE HEARING"
"411","MC083","TROUBLE FALLING ASLEEP"
"412","MC084","TROUBLE WAKING UP DURING NIGHT"
"413","MC085","TROUBLE WAKING UP TOO EARLY"
"414","MC086","FEEL RESTED IN MORNING"
"415","MC232U2","MEDICATIONS TO SLEEP"
"416","MC233","MEDICATIONS RECOMMENDED BY DOCTOR"
"417","MC104","TROUBLED WITH PAIN"
"418","MC105","DEGREE PAIN MOST OF TIME"
"419","MC106","DOES PAIN LIMIT ACTIVITIES"
"420","MC107","OTHER MEDICAL CONDITIONS"
"421","MC108M1M","OTHER MEDICAL CONDITIONS-SP-MASKED-1"
"422","MC108M2M","OTHER MEDICAL CONDITIONS-SP-MASKED-2"
"423","MC109","PREVENTATIVE FLU SHOT SINCE PREV WAVE"
"424","MC110","CHOLESTEROL TEST SINCE PREV WAVE"
"425","MC111","CHECK FOR BREAST LUMPS SINCE PREV WAVE"
"426","MC112","MAMMOGRAM/XRAY OF BREAST SINCE PREV WAVE"
"427","MC113","PAP SMEAR SINCE PREV WAVE"
"428","MC249","HAD HYSTERECTOMY"
"429","MC250","HOW OLD HYSTERECTOMY"
"430","MC251","HYSTERECTOMY AFTER LAST MENSTRUAL PERIOD"
"431","MC252","MENOPAUSE STAGE"
"432","MC253","HOW OLD FINISHED MENOPAUSE"
"433","MC254","OLDER THAT 50"
"434","MC255","OLDER THAT 45"
"435","MC256","OLDER THAN 55"
"436","MC114","PROSTATE EXAM SINCE PREV WAVE"
"437","MC223","HOW OFTEN VIGOROUS ACTIVITY"
"438","MC224","HOW OFTEN MODERATE ACTIVITY"
"439","MC225","HOW OFTEN MILD ACTIVITY"
"440","MC116","EVER SMOKE"
"441","MC117","SMOKE CIGARETTES NOW"
"442","MC118","NUM CIGARETTES SMOKED PER DAY"
"443","MC119","NUM PACKS SMOKED PER DAY"
"444","MC120","AGE START SMOKING"
"445","MC121","YR STARTED SMOKING"
"446","MC122","YRS AGO STARTED SMOKING"
"447","MC123","NUM CIGS PER DAY-  WHEN SMOKED MOST"
"448","MC124","NUM PACKS PER DAY- WHEN SMOKED MOST"
"449","MC125","YRS AGO STOP SMOKING"
"450","MC126","YR STOP SMOKING"
"451","MC127","AGE STOP SMOKING"
"452","MC128","EVER DRINK ALCOHOL"
"453","MC129","NUMBER DAYS PER WEEK- DRINK ALCOHOL"
"454","MC130","NUMBER DRINKS- PER DAY"
"455","MC131","BINGE DRINKING"
"456","MC134","HAD 12+ DRINKS OF ALCOHOL OVER ENTIRE LIFE"
"457","MC135","R FELT NEED TO CUT DOWN DRINKING"
"458","MC136","FELT ANNOYED BY CRITICISM ABOUT DRINKING"
"459","MC137","GUILT OVER DRINKING"
"460","MC138","EVER DRINK IN THE MORNING"
"461","MC139","WEIGHT IN POUNDS"
"462","MC140","WEIGHT GAIN/LOSS 10 LBS. SINCE PREV WAVE"
"463","MC226","MOST EVER WEIGH- POUNDS"
"464","MC228","MOST EVER WEIGH- WHAT AGE"
"465","MC228A","MOST EVER WEIGH- WHAT YEAR"
"466","MC141","HEIGHT FEET"
"467","MC142","HEIGHT INCHES"
"468","MC143","SWELLING FEET/ANKLES"
"469","MC144","SHORTNESS OF BREATH"
"470","MC145","EVER BEEN DIZZY"
"471","MC146","BACK PAIN OR PROBLEMS"
"472","MC147","PERSISTENT HEADACHE"
"473","MC148","SEVERE FATIGUE"
"474","MC149","PERSISTENT COUGH/WHEEZE/PHLEGM"
"475","MC229","DAYS IN BED"
"476","MC150","FELT DEPRESSED IN PAST YR"
"477","MC151","DEPRESSED WHAT PORTION OF DAY"
"478","MC152","DEPRESSED EVERY DAY"
"479","MC153","LOSS OF INTEREST"
"480","MC154","FEELING TIRED"
"481","MC155","LOSE APPETITE"
"482","MC156","APPETITE INCREASE"
"483","MC157","TROUBLE FALL ASLEEP"
"484","MC158","FREQ OF TROUBLE FALLING ASLEEP"
"485","MC159","TROUBLE CONCENTRATING"
"486","MC160","FEELING DOWN ON YOURSELF"
"487","MC161","THOUGHTS ABOUT DEATH"
"488","MC162","CHECKPOINT DEPRESSION"
"489","MC163","DEPRESSED REVIEW WEEKS"
"490","MC164","DEPRESSED REVIEW MOS"
"491","MC165","DEPRESSED REVIEW ENTIRE YEAR"
"492","MC166","MOST RECENT MO- SAD/DEPRESSED"
"493","MC167","LOSE INTEREST- CIDI"
"494","MC168","LOSE INTEREST OFTEN- CIDI"
