"","name","label"
"227","lc232u1","branchpoint for c232y"
"228","lc021m1","cancer treatment-type- 1"
"229","lc021m2","cancer treatment-type- 2"
"230","lc021m3","cancer treatment-type- 3"
"231","lc021m4","cancer treatment-type- 4"
"232","lc023","cancer better/worse/same now"
"233","lc024","new cancer excluding skin"
"234","lc028","year recent cancer"
"235","lc029","month recent cancer"
"236","lc030","lung disease"
"237","lc031","lung disease better/worse/same"
"238","lc032","lung medication"
"239","lc033","lung oxygen"
"240","lc034","lung respiratory therapy"
"241","lc035","lung limit activity"
"242","lc036","heart condition"
"243","lc037","heart medication"
"244","lc038","has r seen heart doctor"
"245","lc039","heart better/worse/same"
"246","lc040","heart attack"
"247","lc041","r seen doctor for heart attack"
"248","lc042","heart attack medication"
"249","lc043","yr recent heart attack"
"250","lc044","mo recent heart attack"
"251","lc045","angina"
"252","lc046","angina medication"
"253","lc047","limit activities due to angina"
"254","lc048","congestive heart failure"
"255","lc049","hospitalized due to heart failure"
"256","lc050","congestive heart failure medication"
"257","lc051","heart treatment"
"258","lc052","heart surgery"
"259","lc053","stroke"
"260","lc054","r seen doctor for stroke"
"261","lc055","stroke problems"
"262","lc060","stroke medication"
"263","lc061","stroke therapy"
"264","lc062","another stroke since previous wave"
"265","lc064","most recent stroke-year"
"266","lc063","most recent stroke-month"
"267","lc065","emotional/psychiatric problems"
"268","lc066","psychiatric problems better/worse/same"
"269","lc067","psychiatric treatment"
"270","lc068","psychiatric medication"
"271","lc069","memory related disease"
"272","lc210","prescription for memory problem"
"273","lc070","arthritis"
"274","lc071","arthritis better/worse/same"
"275","lc072","r seen doctor for arthritis"
"276","lc074","arthritis medication"
"277","lc075","arthritis limit activity"
"278","lc076","arthritis joint replace"
"279","lc218","arthritis joint replace- type"
"280","lc077m1","which joint- 1"
"281","lc077m2","which joint- 2"
"282","lc077m3","which joint- 3"
"283","lc077m4","which joint - 4"
"284","lc077m5","which joint - 5"
"285","lc219","arthritis type- osteoarthritis"
"286","lc220","arthritis type- rheumatoid"
"287","lc221","arthritis type- gout/lupus"
"288","lc222","arthritis type- related to injury"
"289","lc240","has had shingles"
"290","lc241","num times shingles"
"291","lc242","age first shingles"
"292","lc243","age last shingles"
"293","lc244","doctor shingles"
"294","lc245","shingles pain"
"295","lc246","shingles vaccine"
"296","lc247","year shingles vaccine"
"297","lc079","fallen in past two years"
"298","lc080","number times fallen"
"299","lc081","injury due to fall"
"300","lc082","broken hip"
"301","lc087","incontinence"
"302","lc088","incontinence # days"
"303","lc089","incontinence 5 days dk-1"
"304","lc090","incontinence 15 days dk-2"
"305","lc091","leak urine- amount"
"306","lc092","leak urine - coughing"
"307","lc093","leak urine - with urge to urinate"
"308","lc095","rate eyesight"
"309","lc096","rate distal vision"
"310","lc097","rate near vision"
"311","lc098","cataract surgery"
"312","lc099","cataract surgery on one or both eyes"
"313","lc100","cataract implant lens"
"314","lc101","glaucoma"
"315","lc237","lost permanent teeth"
"316","lc102","wear hearing aid"
"317","lc103","rate hearing"
"318","lc083","trouble falling asleep"
"319","lc084","trouble waking up during night"
"320","lc085","trouble waking up too early"
"321","lc086","feel rested in morning"
"322","lc232u2","medications to sleep"
"323","lc233","medications recommended by doctor"
"324","lc104","troubled with pain"
"325","lc105","degree pain most of time"
"326","lc106","does pain limit activities"
"327","lc107","other medical conditions"
"328","lc108m1m","other medical conditions-sp-masked-1"
"329","lc108m2m","other medical conditions-sp-masked-2"
"330","lc109","preventative flu shot since prev wave"
"331","lc110","cholesterol test since prev wave"
"332","lc111","check for breast lumps since prev wave"
"333","lc112","mammogram/xray of breast since prev wave"
"334","lc113","pap smear since prev wave"
"335","lc249","had hysterectomy"
"336","lc250","how old hysterectomy"
"337","lc251","hysterectomy after last menstrual period"
"338","lc252","menopause stage"
"339","lc253","how old finished menopause"
"340","lc254","older that 50"
"341","lc255","older that 45"
"342","lc256","older than 55"
"343","lc114","prostate exam since prev wave"
"344","lc223","how often vigorous activity"
"345","lc224","how often moderate activity"
"346","lc225","how often mild activity"
"347","lc116","ever smoke"
"348","lc117","smoke cigarettes now"
"349","lc118","num cigarettes smoked per day"
"350","lc119","num packs smoked per day"
"351","lc120","age start smoking"
"352","lc121","yr started smoking"
"353","lc122","yrs ago started smoking"
"354","lc123","num cigs per day-  when smoked most"
"355","lc124","num packs per day- when smoked most"
"356","lc125","yrs ago stop smoking"
"357","lc126","yr stop smoking"
"358","lc127","age stop smoking"
"359","lc128","ever drink alcohol"
"360","lc129","number days per week- drink alcohol"
"361","lc130","number drinks- per day"
"362","lc131","binge drinking"
"363","lc134","ever drunk alcohol"
"364","lc135","r felt need to cut down drinking"
"365","lc136","felt annoyed by criticism about drinking"
"366","lc137","guilt over drinking"
"367","lc138","ever drink in the morning"
"368","lc139","weight in pounds"
"369","lc140","weight gain/loss 10 lbs. since prev wave"
"370","lc226","most ever weigh- pounds"
"371","lc228","most ever weigh- what age"
"372","lc228a","most ever weigh- what year"
"373","lc141","height feet"
"374","lc142","height inches"
"375","lc143","swelling feet/ankles"
"376","lc144","shortness of breath"
"377","lc145","ever been dizzy"
"378","lc146","back pain or problems"
"379","lc147","persistent headache"
"380","lc148","severe fatigue"
"381","lc149","persistent cough/wheeze/phlegm"
"382","lc229","days in bed"
"383","lc150","felt depressed in past yr"
"384","lc151","depressed what portion of day"
"385","lc152","depressed every day"
"386","lc153","loss of interest"
"387","lc154","feeling tired"
"388","lc155","lose appetite"
"389","lc156","appetite increase"
"390","lc157","trouble fall asleep"
"391","lc158","freq of trouble falling asleep"
"392","lc159","trouble concentrating"
"393","lc160","feeling down on yourself"
"394","lc161","thoughts about death"
"395","lc162","checkpoint depression"
"396","lc163","depressed review weeks"
"397","lc164","depressed review mos"
"398","lc165","depressed review entire year"
"399","lc166","most recent mo- sad/depressed"
"400","lc167","lose interest- cidi"
"401","lc168","lose interest often- cidi"
"402","lc169","lose interest dysfunction- cidi"
"403","lc170","feeling tired- cidi"
"404","lc171","lost appetite- cidi"
"405","lc172","appetite increase- cidi"
"406","lc173","trouble falling asleep- cidi"
"407","lc174","frequency of sleep trouble- cidi"
"408","lc175","trouble concentrate- cidi"
"409","lc176","feeling down on oneself- cidi"
"410","lc177","interest in death- cidi"
"411","lc178","review checkpoint- section c"
"412","lc179","review loss of interest-weeks"
"413","lc180","review loss of interest-months"
"414","lc181","review loss of interest-entire year"
"415","lc182","review loss of interest- most recent mo"
"416","lc183","assist section c - health"
"417","ld190","altwave flag for d159 and d178 sequences"
"418","ld101","rate memory"
"419","ld102","rate memory past"
"420","ld103","words preamble"
"421","ld104","d104 word list assignment"
"422","ld182m1","word recall immediate - 1"
"423","ld182m2","word recall immediate - 2"
"424","ld182m3","word recall immediate - 3"
"425","ld182m4","word recall immediate - 4"
"426","ld182m5","word recall immediate - 5"
"427","ld182m6","word recall immediate - 6"
"428","ld182m7","word recall immediate - 7"
"429","ld182m8","word recall immediate - 8"
"430","ld182m9","word recall immediate - 9"
"431","ld182m10","word recall immediate - 10"
"432","ld174","number good - immediate"
"433","ld175","number wrong - immediate"
"434","ld176","number forgotten - immediate"
"435","ld177","none remembered - immediate - flag"
"436","ld108m1","d108m iwer checkpoint -1"
"437","ld108m2","d108m iwer checkpoint -2"
"438","ld108m3","d108m iwer checkpoint -3"
"439","ld108m4","d108m iwer checkpoint"
"440","ld188","d188 iwer checkpoint"
"441","ld110","feeling depressed w/in prev wk"
"442","ld111","felt activities were efforts"
"443","ld112","was sleep restless w/in prev wk"
"444","ld113","was r happy w/in prev wk"
"445","ld114","loneliness felt w/in prev wk"
"446","ld115","enjoyed life w/in prev wk"
"447","ld116","felt sad w/in prev wk"
"448","ld117","felt unmotivated w/in prev wk"
"449","ld118","felt full of energy w/in prev wk"
"450","ld120","count 20 - first try"
"451","ld122","intro-end 1st try cnt backwards"
"452","ld124","iwer check 20-1st try"
"453","ld124a","iwer check 20-1st try"
"454","ld125","intro count backwards 2nd try"
"455","ld127","intro end cnt backwards 2nd try"
"456","ld129","iwer check 20- second try"
"457","ld142","series minus 7- 1"
"458","ld143","series minus 7- 2"
"459","ld144","series minus 7- 3"
"460","ld145","series minus 7- 4"
"461","ld146","series minus 7- 5"
"462","ld189","d189 iwer checkpoint"
"463","ld183m1","word recall delayed -1"
"464","ld183m2","word recall delayed -2"
"465","ld183m3","word recall delayed -3"
"466","ld183m4","word recall delayed -4"
"467","ld183m5","word recall delayed -5"
"468","ld183m6","word recall delayed -6"
"469","ld183m7","word recall delayed -7"
"470","ld183m8","word recall delayed -8"
"471","ld183m9","word recall delayed -9"
"472","ld183m10","word recall delayed -10"
"473","ld184","number good - delayed"
"474","ld185","number wrong - delayed"
"475","ld186","number forgotten - delayed"
"476","ld187","none remembered - delayed"
"477","ld150","cognition intro"
"478","ld151","todays date- month"
"479","ld152","todays date- day"
"480","ld153","todays date- year"
"481","ld154","todays date- day of week"
"482","ld155","tool used to cut paper"
"483","ld156","name of prickly desert plant"
"484","ld157","who is the president of us"
"485","ld170","tics score count"
"486","ld170a","tics score count -under 65 or new r"
"487","ld158","who is the vice-president of us"
"488","ld159","d159 continue iw- vocab words"
"489","ld161","meaning of repair/conceal"
"490","ld163","meaning of fabric/enormous"
"491","ld165","meaning of domestic/perimeter"
"492","ld167","meaning of remorse/compassion"
"493","ld169","meaning of plagiarize/audacious"
"494","ld178","chance get disease"
"495","ld179","lottery split 5 ways"
"496","ld180","interest on savings"
"497","ld172","d172 flag assist - d"
"498","ld171","assist section d - cognitive"
"499","ld501","rate memory- pc"
"500","ld502","compare mem to prev wave- pc"
"501","ld505","mem/intelligence intro- p c"
"502","ld506","rate r at remembering things- pc"
"503","ld507","organization improved- pc"
"504","ld508","organization worse- pc"
"505","ld509","rate r at remembering recent events- pc"
"506","ld510","remembering recent events improved- pc"
"507","ld511","remembering recent events worse- pc"
"508","ld512","rate r at conversation recall- pc"
"509","ld513","conversation recall improved- pc"
"510","ld514","conversation recall worse- pc"
"511","ld515","rate remembering own phone num- pc"
"512","ld516","remembering own phone num improve- pc"
"513","ld517","remembering own phone num worse- pc"
"514","ld518","rate remembering current dy/mo- pc"
"515","ld519","remembering current dy/mo improve- pc"
"516","ld520","remembering current dy/mo worse- pc"
"517","ld521","rate remembering where things kept- pc"
"518","ld522","where things are kept improved- pc"
"519","ld523","where things are kept worse- pc"
"520","ld524","rate finding things in diff places- pc"
"521","ld525","finding things improved- pc"
"522","ld526","finding things worse- pc"
"523","ld527","rate working with familiar machines- pc"
"524","ld528","working with familiar machines impr- pc"
"525","ld529","working with familiar machines worse- pc"
"526","ld530","rate learning new machines- pc"
"527","ld531","learning new machines improved- pc"
"528","ld532","learning new machines worse- pc"
"529","ld533","rate learning new things in general- pc"
"530","ld534","learning ability improve- pc"
"531","ld535","learning ability worse- pc"
"532","ld536","rate ability to follow story- pc"
"533","ld537","ability to follow story improve- pc"
"534","ld538","ability to follow story worse- pc"
"535","ld539","rate making decisions- pc"
"536","ld540","make decisions improve- pc"
"537","ld541","make decisions worse- pc"
"538","ld542","rate handling shopping money- pc"
"539","ld543","handling shopping money improve- pc"
"540","ld544","handling shopping money worse- pc"
"541","ld545","rate handling finances- pc"
"542","ld546","handling finances improve- pc"
"543","ld547","handling finances worse- pc"
"544","ld548","rate handling daily arithmetic probs- pc"
"545","ld549","handling arithmetic problems improve- pc"
"546","ld550","handling  arithmetic problems worse- pc"
"547","ld551","rate reasoning- pc"
"548","ld552","reasoning improve- pc"
"549","ld553","reasoning worse- pc"
"550","ld554","get lost in familiar places- pc"
"551","ld555","wander off- pc"
"552","ld556","can r be left alone- pc"
"553","ld557","does r hallucinate- pc"
"554","ld202","request to remind iwer"
"555","ld203","request to remind iwer time"
"556","ld204","time respondent reminded iwer to check"
"557","ld205","prospective memory iwer check"
"558","ld206m1","aid r used to iwer to check time - 1"
"559","ld206m2","aid r used to iwer to check time - 2"
"560","ld206m3","aid r used to iwer to check time - 3"
"561","ld211","time r reminded iwer to check time"
"562","lf205","assigned-mother lives with r"
"563","lf206","assigned-father lives with r"
"564","lf001","mother alive"
"565","lf002","mothers age"
"566","lf003","mothers personal needs"
"567","lf004","mother alone hr"
"568","lf005","mother memory disease"
"569","lf006","age mother died"
"570","lf007","month mother died"
"571","lf008","yr mother died"
"572","lf009","mother illness"
"573","lf010","did mother live in nh"
"574","lf011","father alive"
"575","lf012","father age"
"576","lf013","father personal needs"
"577","lf014","father alone hr"
"578","lf015","father memory disease"
"579","lf016","age father died"
"580","lf017","mo father died"
"581","lf018","yr father died"
"582","lf019","father illness"
"583","lf020","did father live in nh"
"584","lf021","parents still married"
"585","lf022","mother currently married"
"586","lf023","father currently married"
"587","lf207","alternate year for f sequences 0-asked 1-not asked"
"588","lf024","parents own home"
"589","lf025","parents fin situation comp to r"
"590","lf026","parents live together"
"591","lf027","w/whom parents live"
"592","lf029","w/which sib parents live"
"593","lf030","r or parents move"
"594","lf032","month parents moved"
"595","lf033","yr parents moved"
"596","lf034","did move help parents or r"
"597","lf035","parents live w/in 10 mi"
"598","lf036m","state parents live - masked"
"599","lf038","freq contact w/parents"
"600","lf039","freq contact w/parents- per"
"601","lf041","mother own home"
"602","lf042","mother fin situation comp to r"
"603","lf043","w/whom mother live"
"604","lf045","w/which sib mother live"
"605","lf046","r or mother move"
"606","lf048","month mother move"
"607","lf049","yr mother move"
"608","lf050","did move help mother or r"
"609","lf051","mother live w/in 10 mi"
"610","lf052m","state mother live - masked"
"611","lf054","freq contact w/mother"
"612","lf055","freq contact mother- per"
"613","lf057","father own home"
"614","lf058","father fin situation comp to r"
"615","lf059","w/whom father live"
"616","lf061","w/which sib father live"
"617","lf062","r or father move"
"618","lf064","month father move"
"619","lf065","yr father move"
"620","lf066","did move help father or r"
"621","lf067","father live w/in 10 mi"
"622","lf068m","state father live - masked"
"623","lf070","freq contact w/father"
"624","lf071","freq contact father-  per"
"625","lf073","number living sisters"
"626","lf074","only sister married"
"627","lf075","number sisters married"
"628","lf076","number living brothers"
"629","lf077","only brother married"
"630","lf078","number brothers married"
"631","lf080","sib roster instructions"
"632","lf081","count num of sibling/sibling-in-law"
"633","lf193","sib roster end"
"634","lf104","r give fin assistance to parents"
"635","lf105m1","who r fin assisted- parents- 1"
"636","lf105m2","who r fin assisted- parents- 2"
"637","lf107_1","amount r gave- parents-1"
"638","lf109_1","amount r gave- parents-min-1"
"639","lf110_1","amount r gave- parents-max-1"
"640","lf111_1","amount r gave- parents- result-1"
"641","lf107_2","amount r gave- parents-2"
"642","lf109_2","amount r gave- parents-min-2"
"643","lf110_2","amount r gave- parents-max-2"
"644","lf111_2","amount r gave- parents- result-2"
"645","lf112","sib give fin help"
"646","lf113m1","who rs sib fin helped- 1"
"647","lf113m2","who rs sib fin helped- 2"
"648","lf114_1m1","which sib fin helped parent-1-1"
"649","lf114_1m2","which sib fin helped parent-1-2"
"650","lf114_1m3","which sib fin helped parent-1-3"
"651","lf114_1m4","which sib fin helped parent-1-4"
"652","lf114_1m5","which sib fin helped parent-1-5"
"653","lf114_1m6","which sib fin helped parent-1-5"
"654","lf117_1","which sib fin helped most-1"
"655","lf114_2m1","which sib fin helped parent-2-1"
"656","lf117_2","which sib fin helped most-2"
"657","lf119","r help parents w/personal needs"
"658","lf120m1","who r helped personal needs- parents- 1"
"659","lf120m2","who r helped personal needs- parents- 2"
"660","lf120m3","who r helped personal needs- parents- 3"
"661","lf122_1","r tot hrs parents personal needs-1"
"662","lf124_1","r tot hrs parents personal needs- min-1"
"663","lf125_1","r tot hrs parents personal needs- max-1"
"664","lf126_1","r tot hrs parents personal needs-res-1"
"665","lf127_1","sp total hours parents personal needs-1"
"666","lf129_1","sp tot hrs parents personal needs- min-1"
"667","lf130_1","sp tot hrs parents personal needs- max-1"
"668","lf131_1","sp tot hrs parents personal need-res-1"
"669","lf122_2","r tot hrs parents personal needs-2"
"670","lf124_2","r tot hrs parents personal needs- min-2"
"671","lf125_2","r tot hrs parents personal needs- max-2"
"672","lf126_2","r tot hrs parents personal needs-res-2"
"673","lf127_2","sp total hours parents personal needs-2"
"674","lf129_2","sp tot hrs parents personal needs- min-2"
"675","lf130_2","sp tot hrs parents personal needs- max-2"
"676","lf131_2","sp tot hrs parents personal need-res-2"
"677","lf122_3","r tot hrs parents personal needs-3"
"678","lf124_3","r tot hrs parents personal needs- min-3"
"679","lf125_3","r tot hrs parents personal needs- max-3"
"680","lf126_3","r tot hrs parents personal needs-res-3"
"681","lf127_3","sp total hours parents personal needs-3"
"682","lf129_3","sp tot hrs parents personal needs- min-3"
"683","lf130_3","sp tot hrs parents personal needs- max-3"
"684","lf131_3","sp tot hrs par/pil personal need- res -3"
"685","lf132","sib help with parent personal needs"
"686","lf133m1","who rs sib helped personal needs- 1"
"687","lf133m2","who rs sib helped personal needs- 2"
"688","lf133m3","who rs sib helped personal needs- 3"
"689","lf135_1a","which sib helped parent person need-1-1"
"690","lf135_1b","which sib helped parent person need-1-2"
"691","lf135_1c","which sib helped parent person need-1-3"
"692","lf135_1d","which sib helped parent person need-1-4"
"693","lf135_1e","which sib helped parent person need-1-5"
"694","lf137_1","which sib helped most- personal needs-1"
"695","lf135_2a","which sib helped parent person need-2-1"
"696","lf135_2b","which sib helped parent person need-2-2"
"697","lf135_2c","which sib helped parent person need-2-3"
"698","lf135_2d","which sib helped parent person need-2-4"
"699","lf135_2e","which sib helped parent person need-2-5"
"700","lf137_2","which sib helped most- personal needs-2"
"701","lf135_3a","which sib helped parent person need-3-1"
"702","lf135_3b","which sib helped parent person need-3-2"
"703","lf135_3c","which sib helped parent person need-3-3"
"704","lf135_3d","which sib helped parent person need-3-4"
"705","lf135_3e","which sib helped parent person need-3-5"
"706","lf137_3","which sib helped most- personal needs-3"
"707","lf139","r help parents w/errands"
"708","lf140m1","who r helped with errand- parents- 1"
"709","lf140m2","who r helped with errand- parents- 2"
"710","lf142_1","r total hours parent errands-1"
"711","lf144_1","r total hours parent errands-min-1"
"712","lf145_1","r total hours parent errands-max-1"
"713","lf146_1","r total hours parent errands- result-1"
"714","lf147_1","sp/p total hours parent errands-1"
"715","lf149_1","sp/p total hours parent errands-min-1"
"716","lf150_1","sp/p total hours parent errands-max-1"
"717","lf151_1","sp/p total hrs parent errands-result-1"
"718","lf142_2","r total hours parent errands-2"
"719","lf144_2","r total hours parent errands-min-2"
"720","lf145_2","r total hours parent errands-max-2"
"721","lf146_2","r total hours parent errands- result-2"
"722","lf147_2","sp/p total hours parent errands-2"
"723","lf149_2","sp/p total hours parent errands-min-2"
"724","lf150_2","sp/p total hours parent errands-max-2"
"725","lf151_2","sp/p total hrs parent errands-result-2"
"726","lf152","receive $500 or more from parents"
"727","lf153m1","who gave r assistance- parents- 1"
"728","lf153m2","who gave r assistance- parents- 2"
"729","lf154_1","tot amt assistance from parents-1"
"730","lf156_1","tot amt assistance from parents- min-1"
"731","lf157_1","tot amt assistance from parents- max-1"
"732","lf158_1","tot amt assistance from parents-res-1"
"733","lf154_2","tot amt assistance from parents-2"
"734","lf156_2","tot amt assistance from parents- min-2"
"735","lf157_2","tot amt assistance from parents- max-2"
"736","lf158_2","tot amt assistance from parents-res-2"
"737","lf174","relatives near"
"738","lf175","good friends near"
"739","lf176","num times get together with people"
"740","lf177","num times get together with people- per"
"741","lf179","major family decisions"
"742","lf180","r more say- degree"
"743","lf181","sp/p more say- degree"
"744","lf182","enjoy time together"
