"","name","label"
"90","mxmod.ah","mxmod_ah: no data in module a_h (cs)"
"91","m.hhtyp","hrs10: household type (1r or 2r)    label"
"92","mr.inhh","hrs10: # potential r in hhold"
"93","mproxyd","hrs10: proxy flag (derived)"
"94","mproxyr","hrs10 proxy: relationship to r"
"95","mprviw","hrs10: previous interview (a-h)"
"96","mprviwmo","month of previous interview"
"97","mprviwyr","year of previous interview"
"98","v.birthyr","hrs10: prev value birthyr if changed"
"99","v.gender","hrs10: prev value gender if changed"
"100","hispan01","hrs10: whether hispanic (0=no,1=yes)"
"101","gend.r","hrs10: gend_r-best guess r gender"
"102","mgenflag","hrs10: mgenflag-flag gender discrepancy"
"103","eligible","eligible: cohort eligibility"
"104","hispanf",NA
"105","mpn.sp","2010 spouse/partner person number"
"106","ma500","date of interview - month"
"107","ma501","date of interview - year"
"108","ma061","last calendar yr calculated"
"109","ma062","two years ago"
"110","ma063","elapsed months from now to two yrs ago"
"111","ma064","num mo from prev wave iw to two yrs ago"
"112","ma002","respondent agree to interview"
"113","ma009","proxy/self interview"
"114","ma010","current - wave proxy"
"115","ma103","proxy relationship to r"
"116","ma011","proxy iw cognitive impairment rating"
"117","ma012","select language"
"118","ma019","r current age calculation"
"119","ma028","r in nursing home"
"120","ma065","month moved to nh"
"121","ma066","year moved to nurs home"
"122","ma068m","region facility located - masked"
"123","ma099","number of resident children"
"124","ma100","count of nonresident kids"
"125","ma101","count of kids - not their spouses"
"126","ma106","count of contact kids"
"127","ma113","count of child childlaw and grandchild"
"128","mvdate","2010 data model version"
"129","mversion","2010 data release version"
"130","mb084","iw mode"
"131","mb000","life satisfation"
"132","mb001","intro-demographics"
"133","mb002","born in us"
"134","mb003m","state born - masked"
"135","mb006","arrive in us-year"
"136","mb007","arrive in us-years ago"
"137","mb008","arrive in us-at age"
"138","mb009","ever leave us"
"139","mb010","returned to us-year"
"140","mb011","returned to us-years ago"
"141","mb012","returned to us-at age"
"142","mb013","number years outside of us"
"143","mb085","us citizenship"
"144","mb086","born us citizen"
"145","mb087","year became us citizen"
"146","mb014","r highest level of education"
"147","mb015","r earn high school diploma/ged"
"148","mb016","r college degree"
"149","mb017m","r highest degree - masked"
"150","mb098","b098 intro"
"151","mb019","rate health as child"
"152","mb099","childhood - missed school"
"153","mb100","measles before age 16"
"154","mb101","mumps before age 16"
"155","mb102","chicken pox before age 16"
"156","mb103","difficulty seeing before age 16"
"157","mb104","parents/guardians smoke"
"158","mb105","asthma before age 16"
"159","mb106","diabetes before age 16"
"160","mb107","respiratory disorder before age 16"
"161","mb108","speech impairment before age 16"
"162","mb109","allergic condition before age 16"
"163","mb110","heart trouble before age 16"
"164","mb111","ear problems before age 16"
"165","mb112","epilepsy or seizures before age 16"
"166","mb113","headaches or migraines before age 16"
"167","mb114","stomach problems before age 16"
"168","mb115","high bp before age 16"
"169","mb116","depression before age 16"
"170","mb117","drugs/alcohol problems before age 16"
"171","mb118","other  psych problems before age 16"
"172","mb119","childhood- concussion or severe head injury"
"173","mb120","childhood- disability"
"174","mb121m1m","cause of disability -1 masked"
"175","mb121m2m","cause of disability -2 masked"
"176","mb121m3m","cause of disability -3 masked"
"177","mb122","childhood-smoking"
"178","mb123","childhood-learning problems"
"179","mb124","childhood-any other conditions"
"180","mb125m1m","childhood conditions - 1 masked"
"181","mb125m2m","childhood conditions - 2 masked"
"182","mb125m3m","childhood conditions - 3 masked"
"183","mb126","childhood health follow-ups intro"
"184","mb127.1","age first diagnosed-asthma"
"185","mb128.1","age first diagnosed-dk-asthma"
"186","mb129.1","age stop having -asthma"
"187","mb127.2","age first diagnosed -diabetes"
"188","mb128.2","age first diagnosed-dk-diabetes"
"189","mb129.2","age stop having -diabetes"
"190","mb127.3","age first diagnosed -resp disorder"
"191","mb128.3","age first diagnosed-dk-resp disorder"
"192","mb129.3","age stop having -resp disorder"
"193","mb127.4","age first diagnosed -speech imp"
"194","mb128.4","age first diagnosed-dk-speech imp"
"195","mb129.4","age stop having -speech imp"
"196","mb127.5","age first diagnosed-allergic condition"
"197","mb128.5","age first diagnosed-dk-allergic cond"
"198","mb129.5","age stop having -allergic condition"
"199","mb127.6","age first diagnosed -heart trouble"
"200","mb128.6","age first diagnosed-dk-heart trouble"
"201","mb129.6","age stop having-heart trouble"
"202","mb127.7","age first diagnosed -ear problems"
"203","mb128.7","age first diagnosed-dk-ear problems"
"204","mb129.7","age stop having-ear problems"
"205","mb127.8","age first diagnosed -epilepsy"
"206","mb128.8","age first diagnosed-dk-epilepsy"
"207","mb129.8","age stop having-epilepsy"
"208","mb127.9","age first diagnosed -migraines"
"209","mb128.9","age first diagnosed-dk-migraines"
"210","mb129.9","age stop having-migraines"
"211","mb127.10","age first diagnosed -stomach probs"
"212","mb128.10","age first diagnosed-dk-stomach probs"
"213","mb129.10","age stop having -stomach probs"
"214","mb127.11","age first diagnosed -high bp"
"215","mb128.11","age first diagnosed-dk-high bp"
"216","mb129.11","age stop having -high bp"
"217","mb127.12","age first diagnosed -depression"
"218","mb128.12","age first diagnosed-dk-depression"
"219","mb129.12","age stop having -depression"
"220","mb127.13","age first diagnosed-drug probs"
"221","mb128.13","age first diagnosed-dk-drug probs"
"222","mb129.13","age stop having-drug probs"
"223","mb127.14","age first diagnosed -psych probs"
"224","mb128.14","age first diagnosed-dk-psych probs"
"225","mb129.14","age stop having -psych probs"
"226","mb020","rate family financial situation - ses"
"227","mb021","move due to financial difficulty"
"228","mb022","family get financial help in childhood"
"229","mb023","father unemployed during childhood"
"230","mb024m","father usual occupation-masked"
"231","mb025","live with grandparents during childhood"
"232","mb078","live w/ mother 6 months or more as adult"
"233","mb079","did move help you- your mother- or both"
"234","mb080","sibs live w/ moth 6 mo or more as adult"
"235","mb081","move made to help mother-siblings-both"
"236","mb026","father education- highest grade"
"237","mb027","mother education- highest grade"
"238","mb088","mother work during childhood"
"239","mb028","r hispanic/latino"
"240","mb029m1m","type hispanic - masked -1"
"241","mb029m2m","type hispanic - masked -2"
"242","mb029m3m","type hispanic - masked -3"
"243","mb029m4m","type hispanic - masked -4"
"244","mb089m1m","r race - multiple response -1 masked"
"245","mb089m2m","r race - multiple response -2 masked"
"246","mb089m3m","r race - multiple response -3 masked"
"247","mb089m4m","r race - multiple response -4 masked"
"248","mb089m5m","r race - multiple response -5 masked"
"249","mb089m6m","r race - multiple response -6 masked"
"250","mb089m7m","r race - multiple response -7 masked"
"251","mb089m8m","r race - multiple response -8 masked"
"252","mb091m","r race - primary - masked"
"253","mb033","number children ever"
"254","mb034","number living children"
"255","mb035","r served in military"
"256","mb036","year military begin"
"257","mb037","year military end"
"258","mb038","military related disability"
"259","mb095","military service-confirm"
"260","mb096","military rank when left"
"261","mb097","ever fire weapon"
"262","mb039","year moved to main residence"
"263","mb040","month moved to main residence"
"264","mb041m1","reasons for move-1"
"265","mb041m2","reasons for move-2"
"266","mb044","live gen area before"
"267","mb045","number years living in area"
"268","mb046","since year living in main area"
"269","mb047m","st/country r lived during school-masked"
"270","mb049","lived rural area during school"
"271","mb050","r religious preference"
"272","mb052m","denomination- masked"
"273","mb082","how often attend religious serv"
"274","mb093","friends in congregation"
"275","mb094","relatives in congregation"
"276","mb053","importance of religion"
"277","mb054","english usually spoken in home"
"278","mb055","new marriage since previous wave"
"279","mb056","between wave marriage start-month"
"280","mb057","between wave marriage start-year"
"281","mb058","divorce/widow since previous wave"
"282","mb059","between wave divorce/widow-month"
"283","mb060","between wave divorce/widow-year"
"284","mb061","marital status if unmarried"
"285","mb065","number of marriages"
"286","mb066.1","first marriage year began"
"287","mb067.1","first marriage month began"
"288","mb068.1","first marriage end divorce/widow"
"289","mb070.1","first marriage-years marriage"
"290","mb066.2","second marriage year began"
"291","mb067.2","second marriage month began"
"292","mb068.2","second marriage end divorce/widow"
"293","mb070.2","second marriage-years marriage"
"294","mb066.3","third marriage year began"
"295","mb067.3","third marriage month began"
"296","mb068.3","third marriage end divorce/widow"
"297","mb070.3","third marriage-years marriage"
"298","mb066.4","fourth marriage year began"
"299","mb067.4","fourth marriage month began"
"300","mb068.4","fourth marriage end divorce/widow"
"301","mb070.4","fourth marriage-years married"
"302","mb063","marital status assigned"
"303","mb076","assist section b-demographics"
"304","mc231","offset 2002 interval 2"
"305","mc234","offset 1996 interval 2"
"306","mc235","offset 2006 interval 3"
"307","mc239","offset 2008 interval 2"
"308","mc248","offset 2010 interval 2"
"309","mc185","different reporter from prev iw"
"310","mc001","rate health"
"311","mc002","compare health to previous wave"
"312","mc005","high blood pressure"
"313","mc006","blood pressure medication"
"314","mc008","blood pressure under control"
"315","mc009","high blood pressure- worse/same"
"316","mc211","blood pressure checked since last iw"
"317","mc212","blood pressure checked-year"
"318","mc213","blood pressure check- bf/after last iw"
"319","mc010","diabetes"
"320","mc214","year diabetes first diagnosed"
"321","mc011","swallowed medication for diabetes"
"322","mc012","taking insulin - diabetes"
"323","mc236","doc recommend insulin - diabetes"
"324","mc015","diabetes under control"
"325","mc016","diabetes better/worse/same"
"326","mc017","kidney trouble due to diabetes"
"327","mc215","blood test for blood sugar"
"328","mc216","blood test for blood sugar- year"
"329","mc217","blood sugar test-bf/after last iw"
"330","mc018","cancer of any kind excluding skin"
"331","mc019","r seen doc concerning cancer"
"332","mc020","past cancer treated"
"333","mc232u1","branchpoint for c232y"
"334","mc021m1","cancer treatment-type- 1"
"335","mc021m2","cancer treatment-type- 2"
"336","mc021m3","cancer treatment-type- 3"
"337","mc021m4","cancer treatment-type- 4"
"338","mc021m5","cancer treatment-type -5"
"339","mc021m6","cancer treatment-type -6"
"340","mc023","cancer better/worse/same now"
"341","mc024","new cancer excluding skin"
"342","mc028","year recent cancer"
"343","mc029","month recent cancer"
"344","mc030","lung disease"
"345","mc031","lung disease better/worse/same"
"346","mc032","lung medication"
"347","mc033","lung oxygen"
"348","mc034","lung respiratory therapy"
"349","mc035","lung limit activity"
"350","mc036","heart condition"
"351","mc037","heart medication"
"352","mc038","has r seen heart doctor"
"353","mc039","heart better/worse/same"
"354","mc257","ever had heart attack"
"355","mc258","year first had heart attack"
"356","mc259","month first had heart attack"
"357","mc274","had other heart attacks"
"358","mc275","number of other heart attacks"
"359","mc276","year of most recent heart attack"
"360","mc277","month of most recent heart attack"
"361","mc040","heart attack"
"362","mc041","r seen doctor for heart attack"
"363","mc042","heart attack medication"
"364","mc043","yr recent heart attack"
"365","mc044","mo recent heart attack"
"366","mc260","ever had angina"
"367","mc261","year had first angina"
"368","mc262","month had first angina"
"369","mc045","angina"
"370","mc046","angina medication"
"371","mc047","limit activities due to angina"
"372","mc263","ever had heart failure"
"373","mc264","year first had heart failure"
"374","mc265","month first had heart failure"
"375","mc048","congestive heart failure"
"376","mc049","hospitalized due to heart failure"
"377","mc050","congestive heart failure medication"
"378","mc266","ever had abnormal heart rhythm"
"379","mc267","year first had abnormal heart rhythm"
"380","mc268","month first had abnormal heart rhythm"
"381","mc269","recent report abnormal heart rhythm"
"382","mc270m1","type heart disease - 1"
"383","mc270m2","type heart disease - 2"
"384","mc051","heart treatment"
"385","mc052","heart surgery"
"386","mc053","stroke"
"387","mc054","r seen doctor for stroke"
"388","mc055","stroke problems"
"389","mc060","stroke medication"
"390","mc061","stroke therapy"
"391","mc062","another stroke since previous wave"
"392","mc064","most recent stroke-year"
"393","mc063","most recent stroke-month"
"394","mc065","emotional/psychiatric problems"
"395","mc271","ever had depression"
"396","mc066","psychiatric problems better/worse/same"
"397","mc067","psychiatric treatment"
"398","mc068","psychiatric medication"
"399","mc272","ever had alzheimers"
"400","mc273","ever had dementia"
"401","mc210","prescription for memory problem"
"402","mc070","arthritis"
"403","mc071","arthritis better/worse/same"
"404","mc072","r seen doctor for arthritis"
"405","mc074","arthritis medication"
"406","mc075","arthritis limit activity"
"407","mc076","arthritis joint replace"
"408","mc218","arthritis joint replace- type"
"409","mc077m1","which joint- 1"
"410","mc077m2","which joint- 2"
"411","mc077m3","which joint- 3"
"412","mc077m4","which joint- 4"
"413","mc077m5","which joint- 5"
"414","mc219","arthritis type- osteoarthritis"
"415","mc220","arthritis type- rheumatoid"
"416","mc221","arthritis type- gout/lupus"
"417","mc222","arthritis type- related to injury"
"418","mc240","has had shingles"
"419","mc241","num times shingles"
"420","mc242","age first shingles"
"421","mc243","age last shingles"
"422","mc244","doctor shingles"
"423","mc245","shingles pain"
"424","mc246","shingles vaccine"
"425","mc247","year shingles vaccine"
"426","mc079","fallen in past two years"
"427","mc080","number times fallen"
"428","mc081","injury due to fall"
"429","mc082","broken hip"
"430","mc087","incontinence"
"431","mc088","incontinence # days"
"432","mc089","incontinence 5 days dk-1"
"433","mc090","incontinence 15 days dk-2"
"434","mc091","leak urine- amount"
"435","mc092","leak urine - coughing"
"436","mc093","leak urine - with urge to urinate"
"437","mc095","rate eyesight"
"438","mc096","rate distal vision"
"439","mc097","rate near vision"
"440","mc098","cataract surgery"
"441","mc099","cataract surgery on one or both eyes"
"442","mc100","cataract implant lens"
"443","mc101","glaucoma"
"444","mc237","lost permanent teeth"
"445","mc102","wear hearing aid"
"446","mc103","rate hearing"
"447","mc083","trouble falling asleep"
"448","mc084","trouble waking up during night"
"449","mc085","trouble waking up too early"
"450","mc086","feel rested in morning"
"451","mc232u2","medications to sleep"
"452","mc233","medications recommended by doctor"
"453","mc104","troubled with pain"
"454","mc105","degree pain most of time"
"455","mc106","does pain limit activities"
"456","mc107","other medical conditions"
"457","mc108m1m","other medical conditions-sp-masked-1"
"458","mc108m2m","other medical conditions-sp-masked-2"
"459","mc109","preventative flu shot since prev wave"
"460","mc110","cholesterol test since prev wave"
"461","mc111","check for breast lumps since prev wave"
"462","mc112","mammogram/xray of breast since prev wave"
"463","mc113","pap smear since prev wave"
"464","mc249","had hysterectomy"
"465","mc250","how old hysterectomy"
"466","mc251","hysterectomy after last menstrual period"
"467","mc252","menopause stage"
"468","mc253","how old finished menopause"
"469","mc254","older that 50"
"470","mc255","older that 45"
"471","mc256","older than 55"
"472","mc114","prostate exam since prev wave"
"473","mc223","how often vigorous activity"
"474","mc224","how often moderate activity"
"475","mc225","how often mild activity"
"476","mc116","ever smoke"
"477","mc117","smoke cigarettes now"
"478","mc118","num cigarettes smoked per day"
"479","mc119","num packs smoked per day"
"480","mc120","age start smoking"
"481","mc121","yr started smoking"
"482","mc122","yrs ago started smoking"
"483","mc123","num cigs per day-  when smoked most"
"484","mc124","num packs per day- when smoked most"
"485","mc125","yrs ago stop smoking"
"486","mc126","yr stop smoking"
"487","mc127","age stop smoking"
"488","mc128","ever drink alcohol"
"489","mc129","number days per week- drink alcohol"
"490","mc130","number drinks- per day"
"491","mc131","binge drinking"
"492","mc134","had 12+ drinks of alcohol over entire life"
"493","mc135","r felt need to cut down drinking"
"494","mc136","felt annoyed by criticism about drinking"
"495","mc137","guilt over drinking"
"496","mc138","ever drink in the morning"
"497","mc139","weight in pounds"
"498","mc140","weight gain/loss 10 lbs. since prev wave"
"499","mc226","most ever weigh- pounds"
"500","mc228","most ever weigh- what age"
"501","mc228a","most ever weigh- what year"
"502","mc141","height feet"
"503","mc142","height inches"
"504","mc143","swelling feet/ankles"
"505","mc144","shortness of breath"
"506","mc145","ever been dizzy"
"507","mc146","back pain or problems"
"508","mc147","persistent headache"
"509","mc148","severe fatigue"
"510","mc149","persistent cough/wheeze/phlegm"
"511","mc229","days in bed"
"512","mc150","felt depressed in past yr"
"513","mc151","depressed what portion of day"
"514","mc152","depressed every day"
"515","mc153","loss of interest"
"516","mc154","feeling tired"
"517","mc155","lose appetite"
"518","mc156","appetite increase"
"519","mc157","trouble fall asleep"
"520","mc158","freq of trouble falling asleep"
"521","mc159","trouble concentrating"
"522","mc160","feeling down on yourself"
"523","mc161","thoughts about death"
"524","mc162","checkpoint depression"
"525","mc163","depressed review weeks"
"526","mc164","depressed review mos"
"527","mc165","depressed review entire year"
"528","mc166","most recent mo- sad/depressed"
"529","mc167","lose interest- cidi"
"530","mc168","lose interest often- cidi"
"531","mc169","lose interest dysfunction- cidi"
"532","mc170","feeling tired- cidi"
"533","mc171","lost appetite- cidi"
"534","mc172","appetite increase- cidi"
"535","mc173","trouble falling asleep- cidi"
"536","mc174","frequency of sleep trouble- cidi"
"537","mc175","trouble concentrate- cidi"
"538","mc176","feeling down on oneself- cidi"
"539","mc177","interest in death- cidi"
"540","mc178","review checkpoint- section c"
"541","mc179","review loss of interest-weeks"
"542","mc180","review loss of interest-months"
"543","mc181","review loss of interest-entire year"
"544","mc182","review loss of interest- most recent mo"
"545","mc183","assist section c - health"
"546","md190","altwave flag for d159 and d178 sequences"
"547","md101","rate memory"
"548","md102","rate memory past"
"549","md103","words preamble"
"550","md104","d104 word list assignment"
"551","md182m1","word recall immediate - 1"
"552","md182m2","word recall immediate - 2"
"553","md182m3","word recall immediate - 3"
"554","md182m4","word recall immediate - 4"
"555","md182m5","word recall immediate - 5"
"556","md182m6","word recall immediate - 6"
"557","md182m7","word recall immediate - 7"
"558","md182m8","word recall immediate - 8"
"559","md182m9","word recall immediate - 9"
"560","md182m10","word recall immediate - 10"
"561","md182m11","word recall immediate - 11"
"562","md182m12","word recall immediate - 12"
"563","md182m13","word recall immediate - 13"
"564","md182m14","word recall immediate - 14"
"565","md182m15","word recall immediate - 15"
"566","md174","number good - immediate"
"567","md175","number wrong - immediate"
"568","md176","number forgotten - immediate"
"569","md177","none remembered - immediate - flag"
"570","md108m1","d108m iwer checkpoint -1"
"571","md108m2","d108m iwer checkpoint -2"
"572","md108m3","d108m iwer checkpoint -3"
"573","md108m4","d108m iwer checkpoint"
"574","md188","d188 iwer checkpoint"
"575","md110","feeling depressed w/in prev wk"
"576","md111","felt activities were efforts"
"577","md112","was sleep restless w/in prev wk"
"578","md113","was r happy w/in prev wk"
"579","md114","loneliness felt w/in prev wk"
"580","md115","enjoyed life w/in prev wk"
"581","md116","felt sad w/in prev wk"
"582","md117","felt unmotivated w/in prev wk"
"583","md118","felt full of energy w/in prev wk"
"584","md120","count 20 - first try"
"585","md122","intro-end 1st try cnt backwards"
"586","md124","iwer check 20-1st try"
"587","md125","intro count backwards 2nd try"
"588","md127","intro end cnt backwards 2nd try"
"589","md129","iwer check 20- second try"
"590","md130","intro count backwards 86-1st try"
"591","md132","end count backwards 86-1st try"
"592","md134","iwer check 86-1st try"
"593","md135","count 86/ start over/ second try"
"594","md137","continue/start over/ second try"
"595","md139","correct count 86/ start over/ second try"
"596","md142","series minus 7- 1"
"597","md143","series minus 7- 2"
"598","md144","series minus 7- 3"
"599","md145","series minus 7- 4"
"600","md146","series minus 7- 5"
"601","md189","d189 iwer checkpoint"
"602","md183m1","word recall delayed - 1"
"603","md183m2","word recall delayed - 2"
"604","md183m3","word recall delayed - 3"
"605","md183m4","word recall delayed - 4"
"606","md183m5","word recall delayed - 5"
"607","md183m6","word recall delayed - 6"
"608","md183m7","word recall delayed - 7"
"609","md183m8","word recall delayed - 8"
"610","md183m9","word recall delayed - 9"
"611","md183m10","word recall delayed - 10"
"612","md183m11","word recall delayed - 11"
"613","md183m12","word recall delayed - 12"
"614","md183m13","word recall delayed - 13"
"615","md183m14","word recall delayed - 14"
"616","md184","number good - delayed"
"617","md185","number wrong - delayed"
"618","md186","number forgotten - delayed"
"619","md187","none remembered - delayed"
"620","md150","cognition intro"
"621","md151","todays date- month"
"622","md152","todays date- day"
"623","md153","todays date- year"
"624","md154","todays date- day of week"
"625","md155","tool used to cut paper"
"626","md156","name of prickly desert plant"
"627","md157","who is the president of us"
"628","md158","who is the vice-president of us"
"629","md159","d159 continue iw- vocab words"
"630","md161","meaning of repair/conceal"
"631","md163","meaning of fabric/enormous"
"632","md165","meaning of domestic/perimeter"
"633","md167","meaning of remorse/compassion"
"634","md169","meaning of plagiarize/audacious"
"635","md178","chance get disease"
"636","md179","lottery split 5 ways"
"637","md180","interest on savings"
"638","md194","intro to animals"
"639","md196","total animals answers"
"640","md197","animal mistakes"
"641","md198","animal mistakes number"
"642","md199","timing tool used"
"643","md200","intro-quantitative number series"
"644","md240","intro-quantitative number series"
"645","md241","intro-quantitative number series"
"646","md242","intro-quantitative number series"
"647","md201","number series-g1"
"648","md202","number series-h1"
"649","md203","number series-i1"
"650","md204","number series-a1"
"651","md205","number series-b1"
"652","md206","number series-c1"
"653","md207","number series-d1"
"654","md208","number series-e1"
"655","md209","number series-f1"
"656","md210","number series-j1"
"657","md211","number series-k1"
"658","md212","number series-l1"
"659","md213","number series-m1"
"660","md214","number series-n1"
"661","md215","number series-o1"
"662","md221","number series-g2"
"663","md222","number series-h2"
"664","md223","number series-i2"
"665","md224","number series-a2"
"666","md225","number series-b2"
"667","md226","number series-c2"
"668","md227","number series-d2"
"669","md228","number series-e2"
"670","md229","number series-f2"
"671","md230","number series-j2"
"672","md231","number series-k2"
"673","md232","number series-l2"
"674","md233","number series-m2"
"675","md234","number series-n2"
"676","md235","number series-o2"
"677","mnsscore","calculated number series score"
"678","mnsscorese","standard error of number series score"
"679","md216","ns calc 1-3"
"680","md217","ns total dk/rf"
"681","md170","tics score count"
"682","md172","d172 flag assist - d"
"683","md171","assist section d - cognitive"
"684","md501","rate memory- pc"
"685","md502","compare mem to prev wave- pc"
"686","md505","mem/intelligence intro- p c"
"687","md506","rate r at remembering things- pc"
"688","md507","organization improved- pc"
"689","md508","organization worse- pc"
"690","md509","rate r at remembering recent events- pc"
"691","md510","remembering recent events improved- pc"
"692","md511","remembering recent events worse- pc"
"693","md512","rate r at conversation recall- pc"
"694","md513","conversation recall improved- pc"
"695","md514","conversation recall worse- pc"
"696","md515","rate remembering own phone num- pc"
"697","md516","remembering own phone num improve- pc"
"698","md517","remembering own phone num worse- pc"
"699","md518","rate remembering current dy/mo- pc"
"700","md519","remembering current dy/mo improve- pc"
"701","md520","remembering current dy/mo worse- pc"
"702","md521","rate remembering where things kept- pc"
"703","md522","where things are kept improved- pc"
"704","md523","where things are kept worse- pc"
"705","md524","rate finding things in diff places- pc"
"706","md525","finding things improved- pc"
"707","md526","finding things worse- pc"
"708","md527","rate working with familiar machines- pc"
"709","md528","working with familiar machines impr- pc"
"710","md529","working with familiar machines worse- pc"
"711","md530","rate learning new machines- pc"
"712","md531","learning new machines improved- pc"
"713","md532","learning new machines worse- pc"
"714","md533","rate learning new things in general- pc"
"715","md534","learning ability improve- pc"
"716","md535","learning ability worse- pc"
"717","md536","rate ability to follow story- pc"
"718","md537","ability to follow story improve- pc"
"719","md538","ability to follow story worse- pc"
"720","md539","rate making decisions- pc"
"721","md540","make decisions improve- pc"
"722","md541","make decisions worse- pc"
"723","md542","rate handling shopping money- pc"
"724","md543","handling shopping money improve- pc"
"725","md544","handling shopping money worse- pc"
"726","md545","rate handling finances- pc"
"727","md546","handling finances improve- pc"
"728","md547","handling finances worse- pc"
"729","md548","rate handling daily arithmetic probs- pc"
"730","md549","handling arithmetic problems improve- pc"
"731","md550","handling  arithmetic problems worse- pc"
"732","md551","rate reasoning- pc"
"733","md552","reasoning improve- pc"
"734","md553","reasoning worse- pc"
"735","md554","get lost in familiar places- pc"
"736","md555","wander off- pc"
"737","md556","can r be left alone- pc"
"738","md557","does r hallucinate- pc"
"739","mf207","alternate year for f sequences 0-asked 1-not asked"
"740","mf205","assigned-mother lives with r"
"741","mf206","assigned-father lives with r"
"742","mf001","mother alive"
"743","mf002","mothers age"
"744","mf003","mothers personal needs"
"745","mf004","mother alone hr"
"746","mf233","mother ever had alzheimers"
"747","mf234","mother ever had dementia"
"748","mf006","age mother died"
"749","mf007","month mother died"
"750","mf008","yr mother died"
"751","mf009","mother illness"
"752","mf010","did mother live in nh"
