year,old_name,new_name,reversed,note
2006,kb002,us_born,NA,NA
2006,kb006,arrive_us_year,NA,NA
2006,kb020,childhood_ses,NA,NA
2006,kb050,religion,NA,NA
2006,kb082,religious_service,NA,NA
2006,kb053,religion_importance,NA,NA
2006,kb054,english_household,NA,NA
2006,kb065,number_marriages,NA,NA
2006,kb063,married,NA,NA
2006,gender,male,NA,NA
2006,race,race,NA,NA
2006,hispanic,hispanic,NA,NA
2006,degree,degree,NA,NA
2006,klbelig,lbeligibility,NA,
2006,klbcomp,lbcompleted,NA,
2008,birthyr,birthyr,NA,NA
2008,birthmo,birthmo,NA,NA
2008,la500,interview_mth,NA,NA
2008,la501,interview_yr,NA,NA
2008,la065,nursing_home_mth,NA,NA
2008,la066,nursing_home_yr,NA,NA
2008,lb066_1,1st_marriage_mth,NA,NA
2008,lb067_1,1st_marriage_yr,NA,NA
2008,lb066_2,2nd_marriage_mth,NA,NA
2008,lb067_2,2nd_marriage_yr,NA,NA
2008,lb066_3,3rd_marriage_mth,NA,NA
2008,lb067_3,3rd_marriage_yr,NA,NA
2008,lb066_4,4th_marriage_mth,NA,NA
2008,lb067_4,4th_marriage_yr,NA,NA
2008,lb056,btw_wave_marriage_mth,NA,NA
2008,lb057,btw_wave_marriage_yr,NA,NA
2008,la009,proxy_interview,NA,NA
2008,la011,proxy_rating_cognitive,NA,NA
2008,la012,interview_language,NA,NA
2008,la019,age_at_visit,NA,NA
2008,la028,nursing_home,NA,NA
2008,lb002,us_born,NA,NA
2008,lb006,arrive_us_year,NA,NA
2008,lb020,childhood_ses,NA,NA
2008,lb050,religion,NA,NA
2008,lb082,religious_service,NA,NA
2008,lb053,religion_importance,NA,NA
2008,lb054,english_household,NA,NA
2008,lb065,number_marriages,NA,NA
2008,lb063,married,NA,NA
2008,gender,male,NA,NA
2008,race,race,NA,NA
2008,hispanic,hispanic,NA,NA
2008,degree,degree,NA,NA
2008,llbelig,lbeligibility,NA,LEAVE BEHIND ELIGIBILITY
2008,llbcomp,lbcompleted,NA,MODE COMPLETED LEAVE BEHIND QNAIRE
2010,birthyd,birthyr,NA,NA
2010,ma500,interview_mth,NA,NA
2010,ma501,interview_yr,NA,NA
2010,ma065,nursing_home_mth,NA,NA
2010,ma066,nursing_home_yr,NA,NA
2010,mb066_1,1st_marriage_mth,NA,NA
2010,mb067_1,1st_marriage_yr,NA,NA
2010,mb066_2,2nd_marriage_mth,NA,NA
2010,mb067_2,2nd_marriage_yr,NA,NA
2010,mb066_3,3rd_marriage_mth,NA,NA
2010,mb067_3,3rd_marriage_yr,NA,NA
2010,mb066_4,4th_marriage_mth,NA,NA
2010,mb067_4,4th_marriage_yr,NA,NA
2010,mb056,btw_wave_marriage_mth,NA,NA
2010,mb057,btw_wave_marriage_yr,NA,NA
2010,ma009,proxy_interview,NA,NA
2010,ma011,proxy_rating_cognitive,NA,NA
2010,ma012,interview_language,NA,NA
2010,ma019,age_at_visit,NA,NA
2010,ma028,nursing_home,NA,NA
2010,mb002,us_born,NA,NA
2010,mb006,arrive_us_year,NA,NA
2010,mb020,childhood_ses,NA,NA
2010,mb050,religion,NA,NA
2010,mb082,religious_service,NA,NA
2010,mb053,religion_importance,NA,NA
2010,mb054,english_household,NA,NA
2010,mb065,number_marriages,NA,NA
2010,mb063,married,NA,NA
2010,v_gender,male,NA,NA
2010,mb091m,race,NA,NA
2010,mb028,hispanic,NA,NA
2010,mb017m,degree,NA,NA
2010,mlbelig,lbeligibility,NA,LEAVE BEHIND ELIGIBILITY
2010,mlbcomp,lbcompleted,NA,MODE COMPLETED LEAVE BEHIND QNAIRE
2012,birthyd,birthyr,NA,NA
2012,na500,interview_mth,NA,NA
2012,na501,interview_yr,NA,NA
2012,na065,nursing_home_mth,NA,NA
2012,na066,nursing_home_yr,NA,NA
2012,nb066_1,1st_marriage_mth,NA,NA
2012,nb067_1,1st_marriage_yr,NA,NA
2012,nb066_2,2nd_marriage_mth,NA,NA
2012,nb067_2,2nd_marriage_yr,NA,NA
2012,nb066_3,3rd_marriage_mth,NA,NA
2012,nb067_3,3rd_marriage_yr,NA,NA
2012,nb066_4,4th_marriage_mth,NA,NA
2012,nb067_4,4th_marriage_yr,NA,NA
2012,nb056,btw_wave_marriage_mth,NA,NA
2012,nb057,btw_wave_marriage_yr,NA,NA
2012,na009,proxy_interview,NA,NA
2012,na011,proxy_rating_cognitive,NA,NA
2012,na012,interview_language,NA,NA
2012,na019,age_at_visit,NA,NA
2012,na028,nursing_home,NA,NA
2012,nb002,us_born,NA,NA
2012,nb006,arrive_us_year,NA,NA
2012,nb020,childhood_ses,NA,NA
2012,nb050,religion,NA,NA
2012,nb082,religious_service,NA,NA
2012,nb053,religion_importance,NA,NA
2012,nb054,english_household,NA,NA
2012,nb065,number_marriages,NA,NA
2012,nb063,married,NA,NA
2012,v_gender,male,NA,NA
2012,nb091m,race,NA,NA
2012,nb028,hispanic,NA,NA
2012,nb017m,degree,NA,NA
2012,nlbelig,lbeligibility,NA,LEAVE BEHIND ELIGIBILITY
2012,nlbcomp,lbcompleted,NA,MODE COMPLETED LEAVE BEHIND QNAIRE
2014,birthyd,birthyr,NA,NA
2014,oa500,interview_mth,NA,NA
2014,oa501,interview_yr,NA,NA
2014,oa065,nursing_home_mth,NA,NA
2014,oa066,nursing_home_yr,NA,NA
2014,ob066_1,1st_marriage_mth,NA,NA
2014,ob067_1,1st_marriage_yr,NA,NA
2014,ob066_2,2nd_marriage_mth,NA,NA
2014,ob067_2,2nd_marriage_yr,NA,NA
2014,ob066_3,3rd_marriage_mth,NA,NA
2014,ob067_3,3rd_marriage_yr,NA,NA
2014,ob066_4,4th_marriage_mth,NA,NA
2014,ob067_4,4th_marriage_yr,NA,NA
2014,ob056,btw_wave_marriage_mth,NA,NA
2014,ob057,btw_wave_marriage_yr,NA,NA
2014,oa009,proxy_interview,NA,NA
2014,oa011,proxy_rating_cognitive,NA,NA
2014,oa012,interview_language,NA,NA
2014,oa019,age_at_visit,NA,NA
2014,oa028,nursing_home,NA,NA
2014,ob002,us_born,NA,NA
2014,ob006,arrive_us_year,NA,NA
2014,ob020,childhood_ses,NA,NA
2014,ob050,religion,NA,NA
2014,ob082,religious_service,NA,NA
2014,ob054,english_household,NA,NA
2014,ob065,number_marriages,NA,NA
2014,ob063,married,NA,NA
2014,v_gender,male,NA,NA
2014,ob091m,race,NA,NA
2014,ob028,hispanic,NA,NA
2014,ob017m,degree,NA,NA
2014,olbelig,lbeligibility,NA,LEAVE BEHIND ELIGIBILITY
2014,olbcomp,lbcompleted,NA,MODE COMPLETED LEAVE BEHIND QNAIRE
