"","name","label"
"171","KB089M3M","R RACE - MULTIPLE RESPONSE -3 MASKED"
"172","KB089M4M","R RACE - MULTIPLE RESPONSE -4 MASKED"
"173","KB091M","R RACE - PRIMARY - MASKED"
"174","KB033","NUMBER CHILDREN EVER"
"175","KB034","NUMBER LIVING CHILDREN"
"176","KB035","R SERVED IN MILITARY"
"177","KB036","YEAR MILITARY BEGIN"
"178","KB037","YEAR MILITARY END"
"179","KB038","MILITARY RELATED DISABILITY"
"180","KB039","YEAR MOVED TO MAIN RESIDENCE"
"181","KB040","MONTH MOVED TO MAIN RESIDENCE"
"182","KB041M1","REASONS FOR MOVE-1"
"183","KB041M2","REASONS FOR MOVE-2"
"184","KB044","LIVE GEN AREA BEFORE"
"185","KB045","NUMBER YEARS LIVING IN AREA"
"186","KB046","SINCE YEAR LIVING IN MAIN AREA"
"187","KB047M","ST/COUNTRY R LIVED DURING SCHOOL-MASKED"
"188","KB049","LIVED RURAL AREA DURING SCHOOL"
"189","KB050","R RELIGIOUS PREFERENCE"
"190","KB052M","DENOMINATION- MASKED"
"191","KB082","HOW OFTEN ATTEND RELIGIOUS SERV"
"192","KB093","FRIENDS IN CONGREGATION"
"193","KB094","RELATIVES IN CONGREGATION"
"194","KB053","IMPORTANCE OF RELIGION"
"195","KB054","ENGLISH USUALLY SPOKEN IN HOME"
"196","KB055","NEW MARRIAGE SINCE PREVIOUS WAVE"
"197","KB056","BETWEEN WAVE MARRIAGE START-MONTH"
"198","KB057","BETWEEN WAVE MARRIAGE START-YEAR"
"199","KB058","DIVORCE/WIDOW SINCE PREVIOUS WAVE"
"200","KB059","BETWEEN WAVE DIVORCE/WIDOW-MONTH"
"201","KB060","BETWEEN WAVE DIVORCE/WIDOW-YEAR"
"202","KB061","MARITAL STATUS IF UNMARRIED"
"203","KB065","NUMBER OF MARRIAGES"
"204","KB066.1","FIRST MARRIAGE YEAR BEGAN"
"205","KB067.1","FIRST MARRIAGE MONTH BEGAN"
"206","KB068.1","FIRST MARRIAGE END DIVORCE/WIDOW"
"207","KB070.1","FIRST MARRIAGE-YEARS MARRIAGE"
"208","KB066.2","SECOND MARRIAGE YEAR BEGAN"
"209","KB067.2","SECOND MARRIAGE MONTH BEGAN"
"210","KB068.2","SECOND MARRIAGE END DIVORCE/WIDOW"
"211","KB070.2","SECOND MARRIAGE-YEARS MARRIAGE"
"212","KB066.3","THIRD MARRIAGE YEAR BEGAN"
"213","KB067.3","THIRD MARRIAGE MONTH BEGAN"
"214","KB068.3","THIRD MARRIAGE END DIVORCE/WIDOW"
"215","KB070.3","THIRD MARRIAGE-YEARS MARRIAGE"
"216","KB066.4","MARRIAGE YEAR BEGAN -4"
"217","KB067.4","MARRIAGE MONTH BEGAN -4"
"218","KB068.4","MARRIAGE END DIVORCE/WIDOW -4"
"219","KB070.4","MARRIAGE-YEARS MARRIED -4"
"220","KB063","MARITAL STATUS ASSIGNED"
"221","KB076","ASSIST SECTION B-DEMOGRAPHICS"
"222","KC001","RATE HEALTH"
"223","KC185","DIFFERENT REPORTER FROM PREV IW"
"224","KC002","COMPARE HEALTH TO PREVIOUS WAVE"
"225","KC005","HIGH BLOOD PRESSURE"
"226","KC006","BLOOD PRESSURE MEDICATION"
"227","KC008","BLOOD PRESSURE UNDER CONTROL"
"228","KC009","HIGH BLOOD PRESSURE- WORSE/SAME"
"229","KC211","BLOOD PRESSURE CHECKED SINCE LAST IW"
"230","KC212","BLOOD PRESSURE CHECKED-YEAR"
"231","KC213","BLOOD PRESSURE CHECK- BF/AFTER LAST IW"
"232","KC010","DIABETES"
"233","KC214","YEAR DIABETES FIRST DIAGNOSED"
"234","KC011","SWALLOWED MEDICATION FOR DIABETES"
"235","KC012","TAKING INSULIN - DIABETES"
"236","KC236","DOC RECOMMEND INSULIN - DIABETES"
"237","KC015","DIABETES UNDER CONTROL"
"238","KC016","DIABETES BETTER/WORSE/SAME"
"239","KC017","KIDNEY TROUBLE DUE TO DIABETES"
"240","KC215","BLOOD TEST FOR BLOOD SUGAR"
"241","KC216","BLOOD TEST FOR BLOOD SUGAR- YEAR"
"242","KC217","BLOOD SUGAR TEST-BF/AFTER LAST IW"
"243","KC018","CANCER OF ANY KIND EXCLUDING SKIN"
"244","KC019","R SEEN DOC CONCERNING CANCER"
"245","KC020","PAST CANCER TREATED"
"246","KC232U1","BRANCHPOINT FOR C232Y"
"247","KC021M1","CANCER TREATMENT-TYPE- 1"
"248","KC021M2","CANCER TREATMENT-TYPE- 2"
"249","KC021M3","CANCER TREATMENT-TYPE- 3"
"250","KC021M4","CANCER TREATMENT-TYPE- 4"
"251","KC021M5","CANCER TREATMENT-TYPE"
"252","KC021M6","CANCER TREATMENT-TYPE"
"253","KC023","CANCER BETTER/WORSE/SAME NOW"
"254","KC024","NEW CANCER EXCLUDING SKIN"
"255","KC028","YEAR RECENT CANCER"
"256","KC029","MONTH RECENT CANCER"
"257","KC030","LUNG DISEASE"
"258","KC031","LUNG DISEASE BETTER/WORSE/SAME"
"259","KC032","LUNG MEDICATION"
"260","KC033","LUNG OXYGEN"
"261","KC034","LUNG RESPIRATORY THERAPY"
"262","KC035","LUNG LIMIT ACTIVITY"
"263","KC036","HEART CONDITION"
"264","KC037","HEART MEDICATION"
"265","KC038","HAS R SEEN HEART DOCTOR"
"266","KC039","HEART BETTER/WORSE/SAME"
"267","KC040","HEART ATTACK"
"268","KC041","R SEEN DOCTOR FOR HEART ATTACK"
"269","KC042","HEART ATTACK MEDICATION"
"270","KC043","YR RECENT HEART ATTACK"
"271","KC044","MO RECENT HEART ATTACK"
"272","KC045","ANGINA"
"273","KC046","ANGINA MEDICATION"
"274","KC047","LIMIT ACTIVITIES DUE TO ANGINA"
"275","KC048","CONGESTIVE HEART FAILURE"
"276","KC049","HOSPITALIZED DUE TO HEART FAILURE"
"277","KC050","CONGESTIVE HEART FAILURE MEDICATION"
"278","KC051","HEART TREATMENT"
"279","KC052","HEART SURGERY"
"280","KC053","STROKE"
"281","KC054","R SEEN DOCTOR FOR STROKE"
"282","KC055","STROKE PROBLEMS"
"283","KC060","STROKE MEDICATION"
"284","KC061","STROKE THERAPY"
"285","KC062","ANOTHER STROKE SINCE PREVIOUS WAVE"
"286","KC064","MOST RECENT STROKE-YEAR"
"287","KC063","MOST RECENT STROKE-MONTH"
"288","KC065","EMOTIONAL/PSYCHIATRIC PROBLEMS"
"289","KC066","PSYCHIATRIC PROBLEMS BETTER/WORSE/SAME"
"290","KC067","PSYCHIATRIC TREATMENT"
"291","KC068","PSYCHIATRIC MEDICATION"
"292","KC069","MEMORY RELATED DISEASE"
"293","KC070","ARTHRITIS"
"294","KC071","ARTHRITIS BETTER/WORSE/SAME"
"295","KC072","R SEEN DOCTOR FOR ARTHRITIS"
"296","KC074","ARTHRITIS MEDICATION"
"297","KC075","ARTHRITIS LIMIT ACTIVITY"
"298","KC076","ARTHRITIS JOINT REPLACE"
"299","KC218","ARTHRITIS JOINT REPLACE- TYPE"
"300","KC077M1","WHICH JOINT- 1"
"301","KC077M2","WHICH JOINT- 2"
"302","KC077M3","WHICH JOINT- 3"
"303","KC077M4","WHICH JOINT - 4"
"304","KC219","ARTHRITIS TYPE- OSTEOARTHRITIS"
"305","KC220","ARTHRITIS TYPE- RHEUMATOID"
"306","KC221","ARTHRITIS TYPE- GOUT/LUPUS"
"307","KC222","ARTHRITIS TYPE- RELATED TO INJURY"
"308","KC079","FALLEN IN PAST TWO YEARS"
"309","KC080","NUMBER TIMES FALLEN"
"310","KC081","INJURY DUE TO FALL"
"311","KC082","BROKEN HIP"
"312","KC087","INCONTINENCE"
"313","KC088","INCONTINENCE # DAYS"
"314","KC089","INCONTINENCE 5 DAYS DK-1"
"315","KC090","INCONTINENCE 15 DAYS DK-2"
"316","KC091","LEAK URINE- AMOUNT"
"317","KC092","LEAK URINE - COUGHING"
"318","KC093","LEAK URINE - WITH URGE TO URINATE"
"319","KC095","RATE EYESIGHT"
"320","KC096","RATE DISTAL VISION"
"321","KC097","RATE NEAR VISION"
"322","KC098","CATARACT SURGERY"
"323","KC099","CATARACT SURGERY ON ONE OR BOTH EYES"
"324","KC100","CATARACT IMPLANT LENS"
"325","KC101","GLAUCOMA"
"326","KC237","LOST PERMANENT TEETH"
"327","KC102","WEAR HEARING AID"
"328","KC103","RATE HEARING"
"329","KC083","TROUBLE FALLING ASLEEP"
"330","KC084","TROUBLE WAKING UP DURING NIGHT"
"331","KC085","TROUBLE WAKING UP TOO EARLY"
"332","KC086","FEEL RESTED IN MORNING"
"333","KC232U2","MEDICATIONS TO SLEEP"
"334","KC233","MEDICATIONS RECOMMENDED BY DOCTOR"
"335","KC104","TROUBLED WITH PAIN"
"336","KC105","DEGREE PAIN MOST OF TIME"
"337","KC106","DOES PAIN LIMIT ACTIVITIES"
"338","KC107","OTHER MEDICAL CONDITIONS"
"339","KC108M1M","OTHER MEDICAL CONDITIONS-SP-MASKED-1"
"340","KC108M2M","OTHER MEDICAL CONDITIONS-SP-MASKED-2"
"341","KC109","PREVENTATIVE FLU SHOT SINCE PREV WAVE"
"342","KC110","CHOLESTEROL TEST SINCE PREV WAVE"
"343","KC111","CHECK FOR BREAST LUMPS SINCE PREV WAVE"
"344","KC112","MAMMOGRAM/XRAY OF BREAST SINCE PREV WAVE"
"345","KC113","PAP SMEAR SINCE PREV WAVE"
"346","KC114","PROSTATE EXAM SINCE PREV WAVE"
"347","KC223","HOW OFTEN VIGOROUS ACTIVITY"
"348","KC224","HOW OFTEN MODERATE ACTIVITY"
"349","KC225","HOW OFTEN MILD ACTIVITY"
"350","KC116","EVER SMOKE"
"351","KC117","SMOKE CIGARETTES NOW"
"352","KC118","NUM CIGARETTES SMOKED PER DAY"
"353","KC119","NUM PACKS SMOKED PER DAY"
"354","KC120","AGE START SMOKING"
"355","KC121","YR STARTED SMOKING"
"356","KC122","YRS AGO STARTED SMOKING"
"357","KC123","NUM CIGS PER DAY-  WHEN SMOKED MOST"
"358","KC124","NUM PACKS PER DAY- WHEN SMOKED MOST"
"359","KC125","YRS AGO STOP SMOKING"
"360","KC126","YR STOP SMOKING"
"361","KC127","AGE STOP SMOKING"
"362","KC128","EVER DRINK ALCOHOL"
"363","KC129","NUMBER DAYS PER WEEK- DRINK ALCOHOL"
"364","KC130","NUMBER DRINKS- PER DAY"
"365","KC131","BINGE DRINKING"
"366","KC134","EVER DRUNK ALCOHOL"
"367","KC135","R FELT NEED TO CUT DOWN DRINKING"
"368","KC136","FELT ANNOYED BY CRITICISM ABOUT DRINKING"
"369","KC137","GUILT OVER DRINKING"
"370","KC138","EVER DRINK IN THE MORNING"
"371","KC139","WEIGHT IN POUNDS"
"372","KC140","WEIGHT GAIN/LOSS 10 LBS. SINCE PREV WAVE"
"373","KC226","MOST EVER WEIGH- POUNDS"
"374","KC228","MOST EVER WEIGH- WHAT AGE"
"375","KC228A","MOST EVER WEIGH- WHAT YEAR (CONST)"
"376","KC141","HEIGHT FEET"
"377","KC142","HEIGHT INCHES"
"378","KC143","SWELLING FEET/ANKLES"
"379","KC144","SHORTNESS OF BREATH"
"380","KC145","EVER BEEN DIZZY"
"381","KC146","BACK PAIN OR PROBLEMS"
"382","KC147","PERSISTENT HEADACHE"
"383","KC148","SEVERE FATIGUE"
"384","KC149","PERSISTENT COUGH/WHEEZE/PHLEGM"
"385","KC229","DAYS IN BED"
"386","KC150","FELT DEPRESSED IN PAST YR"
"387","KC151","DEPRESSED WHAT PORTION OF DAY"
"388","KC152","DEPRESSED EVERY DAY"
"389","KC153","LOSS OF INTEREST"
"390","KC154","FEELING TIRED"
"391","KC155","LOSE APPETITE"
"392","KC156","APPETITE INCREASE"
"393","KC157","TROUBLE FALL ASLEEP"
"394","KC158","FREQ OF TROUBLE FALLING ASLEEP"
"395","KC159","TROUBLE CONCENTRATING"
"396","KC160","FEELING DOWN ON YOURSELF"
"397","KC161","THOUGHTS ABOUT DEATH"
"398","KC162","CHECKPOINT DEPRESSION"
"399","KC163","DEPRESSED REVIEW WEEKS"
"400","KC164","DEPRESSED REVIEW MOS"
"401","KC165","DEPRESSED REVIEW ENTIRE YEAR"
"402","KC166","MOST RECENT MO- SAD/DEPRESSED"
"403","KC167","LOSE INTEREST- CIDI"
"404","KC168","LOSE INTEREST OFTEN- CIDI"
"405","KC169","LOSE INTEREST DYSFUNCTION- CIDI"
"406","KC170","FEELING TIRED- CIDI"
"407","KC171","LOST APPETITE- CIDI"
"408","KC172","APPETITE INCREASE- CIDI"
"409","KC173","TROUBLE FALLING ASLEEP- CIDI"
"410","KC174","FREQUENCY OF SLEEP TROUBLE- CIDI"
"411","KC175","TROUBLE CONCENTRATE- CIDI"
"412","KC176","FEELING DOWN ON ONESELF- CIDI"
"413","KC177","INTEREST IN DEATH- CIDI"
"414","KC178","REVIEW CHECKPOINT- SECTION C"
"415","KC179","REVIEW LOSS OF INTEREST-WEEKS"
"416","KC180","REVIEW LOSS OF INTEREST-MONTHS"
"417","KC181","REVIEW LOSS OF INTEREST-ENTIRE YEAR"
"418","KC182","REVIEW LOSS OF INTEREST- MOST RECENT MO"
"419","KC183","ASSIST SECTION C - HEALTH"
"420","KD101","RATE MEMORY"
"421","KD102","RATE MEMORY PAST"
"422","KD103","WORDS PREAMBLE"
"423","KD104","D104 WORD LIST ASSIGNMENT"
"424","KD182M1","WORD RECALL IMMEDIATE -1"
"425","KD182M2","WORD RECALL IMMEDIATE -2"
"426","KD182M3","WORD RECALL IMMEDIATE -3"
"427","KD182M4","WORD RECALL IMMEDIATE -4"
"428","KD182M5","WORD RECALL IMMEDIATE -5"
"429","KD182M6","WORD RECALL IMMEDIATE -6"
"430","KD182M7","WORD RECALL IMMEDIATE -7"
"431","KD182M8","WORD RECALL IMMEDIATE -8"
"432","KD182M9","WORD RECALL IMMEDIATE -9"
"433","KD182M10","WORD RECALL IMMEDIATE -10"
"434","KD174","NUMBER GOOD - IMMEDIATE"
"435","KD175","NUMBER WRONG - IMMEDIATE"
"436","KD176","NUMBER FORGOTTEN - IMMEDIATE"
"437","KD177","NONE REMEMBERED - IMMEDIATE - FLAG"
"438","KD108M1","D108M IWER CHECKPOINT -1"
"439","KD108M2","D108M IWER CHECKPOINT -2"
"440","KD108M3","D108M IWER CHECKPOINT -3"
"441","KD108M4","D108M IWER CHECKPOINT"
"442","KD188","D188 IWER CHECKPOINT"
"443","KD110","FEELING DEPRESSED W/IN PREV WK"
"444","KD111","FELT ACTIVITIES WERE EFFORTS"
"445","KD112","WAS SLEEP RESTLESS W/IN PREV WK"
"446","KD113","WAS R HAPPY W/IN PREV WK"
"447","KD114","LONELINESS FELT W/IN PREV WK"
"448","KD115","ENJOYED LIFE W/IN PREV WK"
"449","KD116","FELT SAD W/IN PREV WK"
"450","KD117","FELT UNMOTIVATED W/IN PREV WK"
"451","KD118","FELT FULL OF ENERGY W/IN PREV WK"
"452","KD120","COUNT 20 - FIRST TRY"
"453","KD122","INTRO-END 1ST TRY CNT BACKWARDS"
"454","KD124","IWER CHECK 20-1ST TRY"
"455","KD124A","IWER CHECK 20-1ST TRY-UNDER 65 OR NEW R"
"456","KD125","INTRO COUNT BACKWARDS 2ND TRY"
"457","KD127","INTRO END CNT BACKWARDS 2ND TRY"
"458","KD129","IWER CHECK 20- SECOND TRY"
"459","KD135","COUNT 86- SECOND TRY"
"460","KD137","D137 CONTINUE INTERVIEW- END"
"461","KD139","IWER CHECK 86-2ND TRY"
"462","KD142","SERIES MINUS 7- 1"
"463","KD143","SERIES MINUS 7- 2"
"464","KD144","SERIES MINUS 7- 3"
"465","KD145","SERIES MINUS 7- 4"
"466","KD146","SERIES MINUS 7- 5"
"467","KD189","D189 IWER CHECKPOINT"
"468","KD183M1","WORD RECALL DELAYED -1"
"469","KD183M2","WORD RECALL DELAYED -2"
"470","KD183M3","WORD RECALL DELAYED -3"
"471","KD183M4","WORD RECALL DELAYED -4"
"472","KD183M5","WORD RECALL DELAYED -5"
"473","KD183M6","WORD RECALL DELAYED -6"
"474","KD183M7","WORD RECALL DELAYED -7"
"475","KD183M8","WORD RECALL DELAYED -8"
"476","KD183M9","WORD RECALL DELAYED -9"
"477","KD183M10","WORD RECALL DELAYED -10"
"478","KD184","NUMBER GOOD - DELAYED"
"479","KD185","NUMBER WRONG - DELAYED"
"480","KD186","NUMBER FORGOTTEN - DELAYED"
"481","KD187","NONE REMEMBERED - DELAYED"
"482","KD150","COGNITION INTRO"
"483","KD151","TODAYS DATE- MONTH"
"484","KD152","TODAYS DATE- DAY"
"485","KD153","TODAYS DATE- YEAR"
"486","KD154","TODAYS DATE- DAY OF WEEK"
"487","KD155","TOOL USED TO CUT PAPER"
"488","KD156","NAME OF PRICKLY DESERT PLANT"
"489","KD157","WHO IS THE PRESIDENT OF US"
"490","KD170","TICS SCORE COUNT"
"491","KD170A","TICS SCORE COUNT -UNDER 65 OR NEW R"
"492","KD158","WHO IS THE VICE-PRESIDENT OF US"
"493","KD159","D159 CONTINUE IW- VOCAB WORDS"
"494","KD161","MEANING OF REPAIR/CONCEAL"
"495","KD163","MEANING OF FABRIC/ENORMOUS"
"496","KD165","MEANING OF DOMESTIC/PERIMETER"
"497","KD167","MEANING OF REMORSE/COMPASSION"
"498","KD169","MEANING OF PLAGIARIZE/AUDACIOUS"
"499","KD178","CHANCE GET DISEASE"
"500","KD179","LOTTERY SPLIT 5 WAYS"
"501","KD180","INTEREST ON SAVINGS"
"502","KD172","D172 FLAG ASSIST - D"
"503","KD171","ASSIST SECTION D - COGNITIVE"
"504","KD501","RATE MEMORY- PC"
"505","KD502","COMPARE MEM TO PREV WAVE- PC"
"506","KD505","MEM/INTELLIGENCE INTRO- P C"
"507","KD506","RATE R AT REMEMBERING THINGS- PC"
"508","KD507","ORGANIZATION IMPROVED- PC"
"509","KD508","ORGANIZATION WORSE- PC"
"510","KD509","RATE R AT REMEMBERING RECENT EVENTS- PC"
"511","KD510","REMEMBERING RECENT EVENTS IMPROVED- PC"
"512","KD511","REMEMBERING RECENT EVENTS WORSE- PC"
"513","KD512","RATE R AT CONVERSATION RECALL- PC"
"514","KD513","CONVERSATION RECALL IMPROVED- PC"
"515","KD514","CONVERSATION RECALL WORSE- PC"
"516","KD515","RATE REMEMBERING OWN PHONE NUM- PC"
"517","KD516","REMEMBERING OWN PHONE NUM IMPROVE- PC"
