"","name","label"
"61","GEND.R","HRS12: GEND_R-best guess R gender"
"62","NGENFLAG","HRS12: NGENFLAG-flag gender discrepancy"
"63","ELIGIBLE","ELIGIBLE: Cohort Eligibility"
"64","HISPANF",NA
"65","NPN.SP","2012 SPOUSE/PARTNER PERSON NUMBER"
"66","NA500","DATE OF INTERVIEW - MONTH"
"67","NA501","DATE OF INTERVIEW - YEAR"
"68","NA061","LAST CALENDAR YR CALCULATED"
"69","NA062","TWO YEARS AGO"
"70","NA063","ELAPSED MONTHS FROM NOW TO TWO YRS AGO"
"71","NA064","NUM MO FROM PREV WAVE IW TO TWO YRS AGO"
"72","NA002","RESPONDENT AGREE TO INTERVIEW"
"73","NA009","PROXY/SELF INTERVIEW"
"74","NA010","CURRENT - WAVE PROXY"
"75","NA103","PROXY RELATIONSHIP TO R"
"76","NA011","PROXY IW COGNITIVE IMPAIRMENT RATING"
"77","NA012","SELECT LANGUAGE"
"78","NA019","R CURRENT AGE CALCULATION"
"79","NA028","R IN NURSING HOME"
"80","NA065","MONTH MOVED TO NH"
"81","NA066","YEAR MOVED TO NURS HOME"
"82","NA068M","REGION FACILITY LOCATED - MASKED"
"83","NA099","NUMBER OF RESIDENT CHILDREN"
"84","NA100","COUNT OF NONRESIDENT KIDS"
"85","NA101","COUNT OF KIDS - NOT THEIR SPOUSES"
"86","NA106","COUNT OF CONTACT KIDS"
"87","NA113","COUNT OF CHILD CHILDLAW AND GRANDCHILD"
"88","NVDATE","2012 DATA MODEL VERSION"
"89","NVERSION","2012 DATA RELEASE VERSION"
"90","NB084","IW MODE"
"91","NB000","LIFE SATISFACTION"
"92","NB001","INTRO-DEMOGRAPHICS"
"93","NB002","BORN IN US"
"94","NB003M","STATE BORN - MASKED"
"95","NB006","ARRIVE IN US-YEAR"
"96","NB007","ARRIVE IN US-YEARS AGO"
"97","NB008","ARRIVE IN US-AT AGE"
"98","NB009","EVER LEAVE US"
"99","NB010","RETURNED TO US-YEAR"
"100","NB011","RETURNED TO US-YEARS AGO"
"101","NB012","RETURNED TO US-AT AGE"
"102","NB013","NUMBER YEARS OUTSIDE OF US"
"103","NB085","US CITIZENSHIP"
"104","NB086","BORN US CITIZEN"
"105","NB087","YEAR BECAME US CITIZEN"
"106","NB014","R HIGHEST LEVEL OF EDUCATION"
"107","NB015","R EARN HIGH SCHOOL DIPLOMA/GED"
"108","NB016","R COLLEGE DEGREE"
"109","NB017M","R HIGHEST DEGREE - MASKED"
"110","NB098","B098 INTRO"
"111","NB019","RATE HEALTH AS CHILD"
"112","NB099","CHILDHOOD - MISSED SCHOOL"
"113","NB100","MEASLES BEFORE AGE 16"
"114","NB101","MUMPS BEFORE AGE 16"
"115","NB102","CHICKEN POX BEFORE AGE 16"
"116","NB103","DIFFICULTY SEEING BEFORE AGE 16"
"117","NB104","PARENTS/GUARDIANS SMOKE"
"118","NB105","ASTHMA BEFORE AGE 16"
"119","NB106","DIABETES BEFORE AGE 16"
"120","NB107","RESPIRATORY DISORDER BEFORE AGE 16"
"121","NB108","SPEECH IMPAIRMENT BEFORE AGE 16"
"122","NB109","ALLERGIC CONDITION BEFORE AGE 16"
"123","NB110","HEART TROUBLE BEFORE AGE 16"
"124","NB111","EAR PROBLEMS BEFORE AGE 16"
"125","NB112","EPILEPSY OR SEIZURES BEFORE AGE 16"
"126","NB113","HEADACHES OR MIGRAINES BEFORE AGE 16"
"127","NB114","STOMACH PROBLEMS BEFORE AGE 16"
"128","NB115","HIGH BP BEFORE AGE 16"
"129","NB116","DEPRESSION BEFORE AGE 16"
"130","NB117","DRUGS/ALCOHOL PROBLEMS BEFORE AGE 16"
"131","NB118","OTHER  PSYCH PROBLEMS BEFORE AGE 16"
"132","NB119","CHILDHOOD- CONCUSSION OR SEVERE HEAD INJURY"
"133","NB120","CHILDHOOD- DISABILITY"
"134","NB121M1M","CAUSE OF DISABILITY -1 MASKED"
"135","NB121M2M","CAUSE OF DISABILITY -2 MASKED"
"136","NB121M3M","CAUSE OF DISABILITY -3 MASKED"
"137","NB122","CHILDHOOD-SMOKING"
"138","NB123","CHILDHOOD-LEARNING PROBLEMS"
"139","NB124","CHILDHOOD-ANY OTHER CONDITIONS"
"140","NB125M1M","CHILDHOOD CONDITIONS - 1 MASKED"
"141","NB125M2M","CHILDHOOD CONDITIONS - 2 MASKED"
"142","NB125M3M","CHILDHOOD CONDITIONS - 3 MASKED"
"143","NB126","CHILDHOOD HEALTH FOLLOW-UPS INTRO"
"144","NB127.1","AGE FIRST DIAGNOSED-ASTHMA"
"145","NB128.1","AGE FIRST DIAGNOSED-DK-ASTHMA"
"146","NB129.1","AGE STOP HAVING -ASTHMA"
"147","NB127.2","AGE FIRST DIAGNOSED -DIABETES"
"148","NB128.2","AGE FIRST DIAGNOSED-DK-DIABETES"
"149","NB129.2","AGE STOP HAVING -DIABETES"
"150","NB127.3","AGE FIRST DIAGNOSED -RESP DISORDER"
"151","NB128.3","AGE FIRST DIAGNOSED-DK-RESP DISORDER"
"152","NB129.3","AGE STOP HAVING -RESP DISORDER"
"153","NB127.4","AGE FIRST DIAGNOSED -SPEECH IMP"
"154","NB128.4","AGE FIRST DIAGNOSED-DK-SPEECH IMP"
"155","NB129.4","AGE STOP HAVING -SPEECH IMP"
"156","NB127.5","AGE FIRST DIAGNOSED-ALLERGIC CONDITION"
"157","NB128.5","AGE FIRST DIAGNOSED-DK-ALLERGIC COND"
"158","NB129.5","AGE STOP HAVING -ALLERGIC CONDITION"
"159","NB127.6","AGE FIRST DIAGNOSED -HEART TROUBLE"
"160","NB128.6","AGE FIRST DIAGNOSED-DK-HEART TROUBLE"
"161","NB129.6","AGE STOP HAVING-HEART TROUBLE"
"162","NB127.7","AGE FIRST DIAGNOSED -EAR PROBLEMS"
"163","NB128.7","AGE FIRST DIAGNOSED-DK-EAR PROBLEMS"
"164","NB129.7","AGE STOP HAVING-EAR PROBLEMS"
"165","NB127.8","AGE FIRST DIAGNOSED -EPILEPSY"
"166","NB128.8","AGE FIRST DIAGNOSED-DK-EPILEPSY"
"167","NB129.8","AGE STOP HAVING-EPILEPSY"
"168","NB127.9","AGE FIRST DIAGNOSED -MIGRAINES"
"169","NB128.9","AGE FIRST DIAGNOSED-DK-MIGRAINES"
"170","NB129.9","AGE STOP HAVING-MIGRAINES"
"171","NB127.10","AGE FIRST DIAGNOSED -STOMACH PROBS"
"172","NB128.10","AGE FIRST DIAGNOSED-DK-STOMACH PROBS"
"173","NB129.10","AGE STOP HAVING -STOMACH PROBS"
"174","NB127.11","AGE FIRST DIAGNOSED -HIGH BP"
"175","NB128.11","AGE FIRST DIAGNOSED-DK-HIGH BP"
"176","NB129.11","AGE STOP HAVING -HIGH BP"
"177","NB127.12","AGE FIRST DIAGNOSED -DEPRESSION"
"178","NB128.12","AGE FIRST DIAGNOSED-DK-DEPRESSION"
"179","NB129.12","AGE STOP HAVING -DEPRESSION"
"180","NB127.13","AGE FIRST DIAGNOSED-DRUG PROBS"
"181","NB128.13","AGE FIRST DIAGNOSED-DK-DRUG PROBS"
"182","NB129.13","AGE STOP HAVING-DRUG PROBS"
"183","NB127.14","AGE FIRST DIAGNOSED -PSYCH PROBS"
"184","NB128.14","AGE FIRST DIAGNOSED-DK-PSYCH PROBS"
"185","NB129.14","AGE STOP HAVING -PSYCH PROBS"
"186","NB020","RATE FAMILY FINANCIAL SITUATION - SES"
"187","NB021","MOVE DUE TO FINANCIAL DIFFICULTY"
"188","NB022","FAMILY GET FINANCIAL HELP IN CHILDHOOD"
"189","NB023","FATHER UNEMPLOYED DURING CHILDHOOD"
"190","NB024M","FATHER USUAL OCCUPATION-MASKED"
"191","NB025","LIVE WITH GRANDPARENTS DURING CHILDHOOD"
"192","NB078","LIVE W/ MOTHER 6 MONTHS OR MORE AS ADULT"
"193","NB079","DID MOVE HELP YOU- YOUR MOTHER- OR BOTH"
"194","NB080","SIBS LIVE W/ MOTH 6 MO OR MORE AS ADULT"
"195","NB081","MOVE MADE TO HELP MOTHER-SIBLINGS-BOTH"
"196","NB026","FATHER EDUCATION- HIGHEST GRADE"
"197","NB027","MOTHER EDUCATION- HIGHEST GRADE"
"198","NB088","MOTHER WORK DURING CHILDHOOD"
"199","NB028","R HISPANIC/LATINO"
"200","NB029M1M","TYPE HISPANIC - MASKED -1"
"201","NB029M2M","TYPE HISPANIC - MASKED -2"
"202","NB029M3M","TYPE HISPANIC - MASKED -3"
"203","NB089M1M","R RACE - MULTIPLE RESPONSE -1 MASKED"
"204","NB089M2M","R RACE - MULTIPLE RESPONSE -2 MASKED"
"205","NB089M3M","R RACE - MULTIPLE RESPONSE -3 MASKED"
"206","NB091M","R RACE - PRIMARY - MASKED"
"207","NB033","NUMBER CHILDREN EVER"
"208","NB034","NUMBER LIVING CHILDREN"
"209","NB035","R SERVED IN MILITARY"
"210","NB036","YEAR MILITARY BEGIN"
"211","NB037","YEAR MILITARY END"
"212","NB038","MILITARY RELATED DISABILITY"
"213","NB095","MILITARY SERVICE-CONFIRM"
"214","NB096","MILITARY RANK WHEN LEFT"
"215","NB097","EVER FIRE WEAPON"
"216","NB039","YEAR MOVED TO MAIN RESIDENCE"
"217","NB040","MONTH MOVED TO MAIN RESIDENCE"
"218","NB041M1","REASONS FOR MOVE-1"
"219","NB041M2","REASONS FOR MOVE-2"
"220","NB044","LIVE GEN AREA BEFORE"
"221","NB045","NUMBER YEARS LIVING IN AREA"
"222","NB046","SINCE YEAR LIVING IN MAIN AREA"
"223","NB047M","ST/COUNTRY R LIVED DURING SCHOOL-MASKED"
"224","NB049","LIVED RURAL AREA DURING SCHOOL"
"225","NB050","R RELIGIOUS PREFERENCE"
"226","NB052M","DENOMINATION- MASKED"
"227","NB082","HOW OFTEN ATTEND RELIGIOUS SERV"
"228","NB093","FRIENDS IN CONGREGATION"
"229","NB094","RELATIVES IN CONGREGATION"
"230","NB053","IMPORTANCE OF RELIGION"
"231","NB054","ENGLISH USUALLY SPOKEN IN HOME"
"232","NB055","NEW MARRIAGE SINCE PREVIOUS WAVE"
"233","NB056","BETWEEN WAVE MARRIAGE START-MONTH"
"234","NB057","BETWEEN WAVE MARRIAGE START-YEAR"
"235","NB058","DIVORCE/WIDOW SINCE PREVIOUS WAVE"
"236","NB059","BETWEEN WAVE DIVORCE/WIDOW-MONTH"
"237","NB060","BETWEEN WAVE DIVORCE/WIDOW-YEAR"
"238","NB061","MARITAL STATUS IF UNMARRIED"
"239","NB065","NUMBER OF MARRIAGES"
"240","NB066.1","FIRST MARRIAGE YEAR BEGAN"
"241","NB067.1","FIRST MARRIAGE MONTH BEGAN"
"242","NB068.1","FIRST MARRIAGE END DIVORCE/WIDOW"
"243","NB070.1","FIRST MARRIAGE-YEARS MARRIAGE"
"244","NB066.2","SECOND MARRIAGE YEAR BEGAN"
"245","NB067.2","SECOND MARRIAGE MONTH BEGAN"
"246","NB068.2","SECOND MARRIAGE END DIVORCE/WIDOW"
"247","NB070.2","SECOND MARRIAGE-YEARS MARRIAGE"
"248","NB066.3","THIRD MARRIAGE YEAR BEGAN"
"249","NB067.3","THIRD MARRIAGE MONTH BEGAN"
"250","NB068.3","THIRD MARRIAGE END DIVORCE/WIDOW"
"251","NB070.3","THIRD MARRIAGE-YEARS MARRIAGE"
"252","NB066.4","FOURTH MARRIAGE YEAR BEGAN"
"253","NB067.4","FOURTH MARRIAGE MONTH BEGAN"
"254","NB068.4","FOURTH MARRIAGE END DIVORCE/WIDOW"
"255","NB070.4","FOURTH MARRIAGE-YEARS MARRIED"
"256","NB063","MARITAL STATUS ASSIGNED"
"257","NB076","ASSIST SECTION B-DEMOGRAPHICS"
"258","NC231","OFFSET 2002 INTERVAL 2"
"259","NC234","OFFSET 1996 INTERVAL 2"
"260","NC235","OFFSET 2006 INTERVAL 3"
"261","NC239","OFFSET 2008 INTERVAL 2"
"262","NC248","OFFSET 2010 INTERVAL 2"
"263","NC185","DIFFERENT REPORTER FROM PREV IW"
"264","NC001","RATE HEALTH"
"265","NC002","COMPARE HEALTH TO PREVIOUS WAVE"
"266","NC005","HIGH BLOOD PRESSURE"
"267","NC006","BLOOD PRESSURE MEDICATION"
"268","NC008","BLOOD PRESSURE UNDER CONTROL"
"269","NC009","HIGH BLOOD PRESSURE- WORSE/SAME"
"270","NC211","BLOOD PRESSURE CHECKED SINCE LAST IW"
"271","NC212","BLOOD PRESSURE CHECKED-YEAR"
"272","NC213","BLOOD PRESSURE CHECK- BF/AFTER LAST IW"
"273","NC010","DIABETES"
"274","NC214","YEAR DIABETES FIRST DIAGNOSED"
"275","NC011","SWALLOWED MEDICATION FOR DIABETES"
"276","NC012","TAKING INSULIN - DIABETES"
"277","NC236","DOC RECOMMEND INSULIN - DIABETES"
"278","NC015","DIABETES UNDER CONTROL"
"279","NC016","DIABETES BETTER/WORSE/SAME"
"280","NC017","KIDNEY TROUBLE DUE TO DIABETES"
"281","NC215","BLOOD TEST FOR BLOOD SUGAR"
"282","NC216","BLOOD TEST FOR BLOOD SUGAR- YEAR"
"283","NC217","BLOOD SUGAR TEST-BF/AFTER LAST IW"
"284","NC018","CANCER OF ANY KIND EXCLUDING SKIN"
"285","NC019","R SEEN DOC CONCERNING CANCER"
"286","NC020","PAST CANCER TREATED"
"287","NC232U1","BRANCHPOINT FOR C232Y"
"288","NC021M1","CANCER TREATMENT-TYPE- 1"
"289","NC021M2","CANCER TREATMENT-TYPE- 2"
"290","NC021M3","CANCER TREATMENT-TYPE- 3"
"291","NC021M4","CANCER TREATMENT-TYPE- 4"
"292","NC021M5","CANCER TREATMENT-TYPE -5"
"293","NC021M6","CANCER TREATMENT-TYPE -6"
"294","NC023","CANCER BETTER/WORSE/SAME NOW"
"295","NC024","NEW CANCER EXCLUDING SKIN"
"296","NC028","YEAR RECENT CANCER"
"297","NC029","MONTH RECENT CANCER"
"298","NC030","LUNG DISEASE"
"299","NC031","LUNG DISEASE BETTER/WORSE/SAME"
"300","NC032","LUNG MEDICATION"
"301","NC033","LUNG OXYGEN"
"302","NC034","LUNG RESPIRATORY THERAPY"
"303","NC035","LUNG LIMIT ACTIVITY"
"304","NC036","HEART CONDITION"
"305","NC037","HEART MEDICATION"
"306","NC038","HAS R SEEN HEART DOCTOR"
"307","NC039","HEART BETTER/WORSE/SAME"
"308","NC257","EVER HAD HEART ATTACK"
"309","NC258","YEAR FIRST HAD HEART ATTACK"
"310","NC259","MONTH FIRST HAD HEART ATTACK"
"311","NC274","HAD OTHER HEART ATTACKS"
"312","NC275","NUMBER OF OTHER HEART ATTACKS"
"313","NC276","YEAR OF MOST RECENT HEART ATTACK"
"314","NC277","MONTH OF MOST RECENT HEART ATTACK"
"315","NC040","HEART ATTACK"
"316","NC041","R SEEN DOCTOR FOR HEART ATTACK"
"317","NC042","HEART ATTACK MEDICATION"
"318","NC043","YR RECENT HEART ATTACK"
"319","NC044","MO RECENT HEART ATTACK"
"320","NC260","EVER HAD ANGINA"
"321","NC261","YEAR HAD FIRST ANGINA"
"322","NC262","MONTH HAD FIRST ANGINA"
"323","NC045","ANGINA"
"324","NC046","ANGINA MEDICATION"
"325","NC047","LIMIT ACTIVITIES DUE TO ANGINA"
"326","NC263","EVER HAD HEART FAILURE"
"327","NC264","YEAR FIRST HAD HEART FAILURE"
"328","NC265","MONTH FIRST HAD HEART FAILURE"
"329","NC048","CONGESTIVE HEART FAILURE"
"330","NC049","HOSPITALIZED DUE TO HEART FAILURE"
"331","NC050","CONGESTIVE HEART FAILURE MEDICATION"
"332","NC266","EVER HAD ABNORMAL HEART RHYTHM"
"333","NC267","YEAR FIRST HAD ABNORMAL HEART RHYTHM"
"334","NC268","MONTH FIRST HAD ABNORMAL HEART RHYTHM"
"335","NC269","RECENT REPORT ABNORMAL HEART RHYTHM"
"336","NC282","HEART RHYTHM MEDICATION"
"337","NC270M1","TYPE HEART DISEASE - 1"
"338","NC270M2","TYPE HEART DISEASE - 2"
"339","NC051","HEART TREATMENT"
"340","NC052","HEART SURGERY"
"341","NC053","STROKE"
"342","NC054","R SEEN DOCTOR FOR STROKE"
"343","NC055","STROKE PROBLEMS"
"344","NC060","STROKE MEDICATION"
"345","NC061","STROKE THERAPY"
"346","NC062","ANOTHER STROKE SINCE PREVIOUS WAVE"
"347","NC064","MOST RECENT STROKE-YEAR"
"348","NC063","MOST RECENT STROKE-MONTH"
"349","NC065","EMOTIONAL/PSYCHIATRIC PROBLEMS"
"350","NC271","EVER HAD DEPRESSION"
"351","NC066","PSYCHIATRIC PROBLEMS BETTER/WORSE/SAME"
"352","NC067","PSYCHIATRIC TREATMENT"
"353","NC068","PSYCHIATRIC MEDICATION"
"354","NC272","EVER HAD ALZHEIMERS"
"355","NC273","EVER HAD DEMENTIA"
"356","NC210","PRESCRIPTION FOR MEMORY PROBLEM"
"357","NC070","ARTHRITIS"
"358","NC071","ARTHRITIS BETTER/WORSE/SAME"
"359","NC072","R SEEN DOCTOR FOR ARTHRITIS"
"360","NC074","ARTHRITIS MEDICATION"
"361","NC075","ARTHRITIS LIMIT ACTIVITY"
"362","NC076","ARTHRITIS JOINT REPLACE"
"363","NC218","ARTHRITIS JOINT REPLACE- TYPE"
"364","NC077M1","WHICH JOINT- 1"
"365","NC077M2","WHICH JOINT- 2"
"366","NC077M3","WHICH JOINT- 3"
"367","NC077M4","WHICH JOINT- 4"
"368","NC219","ARTHRITIS TYPE- OSTEOARTHRITIS"
"369","NC220","ARTHRITIS TYPE- RHEUMATOID"
"370","NC221","ARTHRITIS TYPE- GOUT/LUPUS"
"371","NC222","ARTHRITIS TYPE- RELATED TO INJURY"
"372","NC240","HAS HAD SHINGLES"
"373","NC246","SHINGLES VACCINE"
"374","NC280","HAS OSTEOPOROSIS"
"375","NC281","HAD BONE DENSITY TEST FOR OSTEOPOROSIS"
"376","NC079","FALLEN IN PAST TWO YEARS"
"377","NC080","NUMBER TIMES FALLEN"
"378","NC081","INJURY DUE TO FALL"
"379","NC082","BROKEN HIP"
"380","NC087","INCONTINENCE"
"381","NC088","INCONTINENCE # DAYS"
"382","NC089","INCONTINENCE 5 DAYS DK-1"
"383","NC090","INCONTINENCE 15 DAYS DK-2"
"384","NC091","LEAK URINE- AMOUNT"
"385","NC092","LEAK URINE - COUGHING"
"386","NC093","LEAK URINE - WITH URGE TO URINATE"
"387","NC095","RATE EYESIGHT"
"388","NC096","RATE DISTAL VISION"
"389","NC097","RATE NEAR VISION"
"390","NC098","CATARACT SURGERY"
"391","NC099","CATARACT SURGERY ON ONE OR BOTH EYES"
"392","NC100","CATARACT IMPLANT LENS"
"393","NC101","GLAUCOMA"
"394","NC237","LOST PERMANENT TEETH"
"395","NC102","WEAR HEARING AID"
"396","NC103","RATE HEARING"
"397","NC083","TROUBLE FALLING ASLEEP"
"398","NC084","TROUBLE WAKING UP DURING NIGHT"
"399","NC085","TROUBLE WAKING UP TOO EARLY"
"400","NC086","FEEL RESTED IN MORNING"
"401","NC232U2","MEDICATIONS TO SLEEP"
"402","NC233","MEDICATIONS RECOMMENDED BY DOCTOR"
"403","NC104","TROUBLED WITH PAIN"
"404","NC105","DEGREE PAIN MOST OF TIME"
"405","NC106","DOES PAIN LIMIT ACTIVITIES"
"406","NC107","OTHER MEDICAL CONDITIONS"
"407","NC108M1M","OTHER MEDICAL CONDITIONS-SP-MASKED-1"
"408","NC108M2M","OTHER MEDICAL CONDITIONS-SP-MASKED-2"
"409","NC278","HAD PNEUMONIA VACCINATION"
"410","NC109","PREVENTATIVE FLU SHOT SINCE PREV WAVE"
"411","NC110","CHOLESTEROL TEST SINCE PREV WAVE"
"412","NC279","COLONOSCOPY SINCE PREV WAVE"
"413","NC112","MAMMOGRAM/XRAY OF BREAST SINCE PREV WAVE"
"414","NC113","PAP SMEAR SINCE PREV WAVE"
"415","NC249","HAD HYSTERECTOMY"
"416","NC250","HOW OLD HYSTERECTOMY"
"417","NC251","HYSTERECTOMY AFTER LAST MENSTRUAL PERIOD"
"418","NC252","MENOPAUSE STAGE"
"419","NC253","HOW OLD FINISHED MENOPAUSE"
"420","NC253A","YEAR FINISHED MENOPAUSE"
"421","NC254","OLDER THAN 50"
"422","NC255","OLDER THAN 45"
"423","NC256","OLDER THAN 55"
"424","NC114","PROSTATE EXAM SINCE PREV WAVE"
"425","NC223","HOW OFTEN VIGOROUS ACTIVITY"
"426","NC224","HOW OFTEN MODERATE ACTIVITY"
"427","NC225","HOW OFTEN MILD ACTIVITY"
"428","NC116","EVER SMOKE"
"429","NC117","SMOKE CIGARETTES NOW"
"430","NC118","NUM CIGARETTES SMOKED PER DAY"
"431","NC119","NUM PACKS SMOKED PER DAY"
"432","NC120","AGE START SMOKING"
"433","NC121","YR STARTED SMOKING"
"434","NC122","YRS AGO STARTED SMOKING"
"435","NC123","NUM CIGS PER DAY-  WHEN SMOKED MOST"
"436","NC124","NUM PACKS PER DAY- WHEN SMOKED MOST"
"437","NC125","YRS AGO STOP SMOKING"
"438","NC126","YR STOP SMOKING"
"439","NC127","AGE STOP SMOKING"
"440","NC128","EVER DRINK ALCOHOL"
"441","NC129","NUMBER DAYS PER WEEK- DRINK ALCOHOL"
"442","NC130","NUMBER DRINKS- PER DAY"
"443","NC131","BINGE DRINKING"
"444","NC134","HAD 12+ DRINKS OF ALCOHOL OVER ENTIRE LIFE"
"445","NC135","R FELT NEED TO CUT DOWN DRINKING"
"446","NC136","FELT ANNOYED BY CRITICISM ABOUT DRINKING"
"447","NC137","GUILT OVER DRINKING"
"448","NC138","EVER DRINK IN THE MORNING"
"449","NC139","WEIGHT IN POUNDS"
"450","NC140","WEIGHT GAIN/LOSS 10 LBS. SINCE PREV WAVE"
"451","NC226","MOST EVER WEIGH- POUNDS"
"452","NC228","MOST EVER WEIGH- WHAT AGE"
"453","NC228A","MOST EVER WEIGH- WHAT YEAR"
"454","NC141","HEIGHT FEET"
"455","NC142","HEIGHT INCHES"
"456","NC143","SWELLING FEET/ANKLES"
"457","NC144","SHORTNESS OF BREATH"
"458","NC145","EVER BEEN DIZZY"
"459","NC146","BACK PAIN OR PROBLEMS"
"460","NC147","PERSISTENT HEADACHE"
"461","NC148","SEVERE FATIGUE"
"462","NC149","PERSISTENT COUGH/WHEEZE/PHLEGM"
"463","NC229","DAYS IN BED"
"464","NC150","FELT DEPRESSED IN PAST YR"
"465","NC151","DEPRESSED WHAT PORTION OF DAY"
"466","NC152","DEPRESSED EVERY DAY"
"467","NC153","LOSS OF INTEREST"
"468","NC154","FEELING TIRED"
"469","NC155","LOSE APPETITE"
"470","NC156","APPETITE INCREASE"
"471","NC157","TROUBLE FALL ASLEEP"
"472","NC158","FREQ OF TROUBLE FALLING ASLEEP"
"473","NC159","TROUBLE CONCENTRATING"
"474","NC160","FEELING DOWN ON YOURSELF"
"475","NC161","THOUGHTS ABOUT DEATH"
"476","NC162","CHECKPOINT DEPRESSION"
"477","NC163","DEPRESSED REVIEW WEEKS"
"478","NC164","DEPRESSED REVIEW MOS"
"479","NC165","DEPRESSED REVIEW ENTIRE YEAR"
"480","NC166","MOST RECENT MO- SAD/DEPRESSED"
"481","NC167","LOSE INTEREST- CIDI"
"482","NC168","LOSE INTEREST OFTEN- CIDI"
"483","NC169","LOSE INTEREST DYSFUNCTION- CIDI"
"484","NC170","FEELING TIRED- CIDI"
"485","NC171","LOST APPETITE- CIDI"
"486","NC172","APPETITE INCREASE- CIDI"
"487","NC173","TROUBLE FALLING ASLEEP- CIDI"
"488","NC174","FREQUENCY OF SLEEP TROUBLE- CIDI"
"489","NC175","TROUBLE CONCENTRATE- CIDI"
"490","NC176","FEELING DOWN ON ONESELF- CIDI"
"491","NC177","INTEREST IN DEATH- CIDI"
"492","NC178","REVIEW CHECKPOINT- SECTION C"
"493","NC179","REVIEW LOSS OF INTEREST-WEEKS"
"494","NC180","REVIEW LOSS OF INTEREST-MONTHS"
